label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_2,0,1788086882.470388,50,4.614992,4.303136
worker_2,1,1788086882.475071,50,4.758558,1.096320
worker_2,2,1788086882.479885,50,4.549787,1.096064
worker_2,3,1788086882.484478,50,4.736973,1.098592
worker_2,4,1788086882.489255,50,4.752187,1.097344
worker_2,5,1788086882.494046,50,4.763835,1.096576
worker_2,6,1788086882.498847,50,4.930588,1.097024
worker_2,7,1788086882.503822,50,4.768733,1.097568
worker_2,8,1788086882.508635,50,4.566159,1.095488
worker_2,9,1788086882.513240,50,4.775048,1.098496
worker_2,10,1788086882.518075,50,4.716733,1.097760
worker_2,11,1788086882.522834,50,4.746390,1.096288
worker_2,12,1788086882.527617,50,4.756539,1.099936
worker_2,13,1788086882.532411,50,4.767086,1.097600
worker_2,14,1788086882.537215,50,4.747399,1.096416
worker_2,15,1788086882.541996,50,4.756568,1.096832
worker_2,16,1788086882.546790,50,4.752807,1.097280
worker_2,17,1788086882.551578,50,4.764326,1.104000
worker_2,18,1788086882.556379,50,4.769789,1.096832
worker_2,19,1788086882.561184,50,4.754075,1.097600
worker_2,20,1788086882.565978,50,4.756826,1.097024
worker_2,21,1788086882.570769,50,4.752938,1.097344
worker_2,22,1788086882.575558,50,4.757373,1.098016
worker_2,23,1788086882.580353,50,4.752122,1.097792
worker_2,24,1788086882.585142,50,4.760391,1.098368
worker_2,25,1788086882.589939,50,4.749307,1.096512
worker_2,26,1788086882.594720,50,4.747928,1.098240
worker_2,27,1788086882.599490,50,4.763289,1.096480
worker_2,28,1788086882.604270,50,4.777559,1.100512
worker_2,29,1788086882.609077,50,4.762650,1.098304
worker_2,30,1788086882.613857,50,4.775058,1.098720
worker_2,31,1788086882.618648,50,4.773595,1.096416
worker_2,32,1788086882.623439,50,4.800131,1.098624
worker_2,33,1788086882.628262,50,4.760576,1.099200
worker_2,34,1788086882.633040,50,4.774965,1.096704
worker_2,35,1788086882.637831,50,4.777502,1.097504
worker_2,36,1788086882.642625,50,4.779770,1.095744
worker_2,37,1788086882.647419,50,4.780197,1.097760
worker_2,38,1788086882.652225,50,4.776947,1.096000
worker_2,39,1788086882.657017,50,4.784984,1.096704
worker_2,40,1788086882.661819,50,4.777160,1.098400
worker_2,41,1788086882.666613,50,4.781234,1.096864
worker_2,42,1788086882.671410,50,4.778373,1.096384
worker_2,43,1788086882.676205,50,4.785651,1.100128
worker_2,44,1788086882.681006,50,4.786085,1.096416
worker_2,45,1788086882.685807,50,4.994865,1.097120
worker_2,46,1788086882.690850,50,4.747002,1.098720
worker_2,47,1788086882.695643,50,4.750020,1.097696
worker_2,48,1788086882.700439,50,4.753511,1.098176
worker_2,49,1788086882.705240,50,4.757724,1.096832
worker_2,50,1788086882.710042,50,4.735964,1.097376
worker_2,51,1788086882.714824,50,4.746279,1.099200
worker_2,52,1788086882.719617,50,4.567732,1.096576
worker_2,53,1788086882.724230,50,4.879234,1.095616
worker_2,54,1788086882.729145,50,4.772577,1.096928
worker_2,55,1788086882.733955,50,4.737140,1.096640
worker_2,56,1788086882.738729,50,4.754807,1.095680
worker_2,57,1788086882.743522,50,4.583463,1.095744
worker_2,58,1788086882.748125,50,4.771096,1.098272
worker_2,59,1788086882.752915,50,4.771151,1.097696
worker_2,60,1788086882.757703,50,4.987587,1.098624
worker_2,61,1788086882.762738,50,4.533342,1.096032
worker_2,62,1788086882.767297,50,4.766519,1.098592
worker_2,63,1788086882.772083,50,4.771188,1.101664
worker_2,64,1788086882.776872,50,4.801344,1.104352
worker_2,65,1788086882.781691,50,4.781595,1.098496
worker_2,66,1788086882.786489,50,4.986846,1.097408
worker_2,67,1788086882.791524,50,4.575565,1.095808
worker_2,68,1788086882.796149,50,4.720696,1.096000
worker_2,69,1788086882.800898,50,4.750723,1.097856
worker_2,70,1788086882.805671,50,4.767456,1.096160
worker_2,71,1788086882.810457,50,4.770539,1.096288
worker_2,72,1788086882.815245,50,4.772595,1.096960
worker_2,73,1788086882.820034,50,4.771928,1.097600
worker_2,74,1788086882.824822,50,4.776790,1.098656
worker_2,75,1788086882.829615,50,4.775576,1.096640
worker_2,76,1788086882.834411,50,4.771845,1.096224
worker_2,77,1788086882.839202,50,4.768215,1.095360
worker_2,78,1788086882.843988,50,4.779223,1.097632
worker_2,79,1788086882.848783,50,4.779911,1.099264
worker_2,80,1788086882.853579,50,4.775965,1.097344
worker_2,81,1788086882.858370,50,4.778465,1.096416
worker_2,82,1788086882.863164,50,4.808475,1.097952
worker_2,83,1788086882.868002,50,4.756382,1.095968
worker_2,84,1788086882.872783,50,4.970365,1.097856
worker_2,85,1788086882.877801,50,4.534723,1.097472
worker_2,86,1788086882.882362,50,4.936457,1.098464
worker_2,87,1788086882.887332,50,4.640760,1.096448
worker_2,88,1788086882.892033,50,4.688519,1.098848
worker_2,89,1788086882.896760,50,4.739603,1.104544
worker_2,90,1788086882.901524,50,4.760577,1.096896
worker_2,91,1788086882.906302,50,4.774132,1.096064
worker_2,92,1788086882.911095,50,4.766085,1.098912
worker_2,93,1788086882.915880,50,4.773067,1.098592
worker_2,94,1788086882.920669,50,4.779891,1.098880
worker_2,95,1788086882.925464,50,4.990606,1.096640
worker_2,96,1788086882.930503,50,4.534194,1.097728
worker_2,97,1788086882.935061,50,4.977272,1.098336
worker_2,98,1788086882.940085,50,4.544825,1.098304
worker_2,99,1788086882.944654,50,4.990263,1.103648
worker_2,100,1788086882.949691,50,4.537074,1.096704
worker_2,101,1788086882.954254,50,4.983708,1.098048
worker_2,102,1788086882.959285,50,4.537129,1.099488
worker_2,103,1788086882.963846,50,4.768900,1.098144
worker_2,104,1788086882.968633,50,4.770400,1.097056
worker_2,105,1788086882.973419,50,4.993503,1.097280
worker_2,106,1788086882.978462,50,4.533862,1.097344
worker_2,107,1788086882.983032,50,4.954911,1.098432
worker_2,108,1788086882.988036,50,4.538407,1.098272
worker_2,109,1788086882.992602,50,4.977939,1.102944
worker_2,110,1788086882.997630,50,4.541352,1.097536
worker_2,111,1788086883.002196,50,4.976078,1.098720
worker_2,112,1788086883.007220,50,4.543204,1.097088
worker_2,113,1788086883.011789,50,4.767464,1.099200
worker_2,114,1788086883.016575,50,4.776827,1.101600
worker_2,115,1788086883.021369,50,4.986226,1.097824
worker_2,116,1788086883.026403,50,4.561852,1.096800
worker_2,117,1788086883.030990,50,4.977058,1.097536
worker_2,118,1788086883.036013,50,4.544092,1.097472
worker_2,119,1788086883.040583,50,4.984319,1.102272
worker_2,120,1788086883.045615,50,4.532418,1.097792
worker_2,121,1788086883.050174,50,5.001597,1.097600
worker_2,122,1788086883.055222,50,4.534796,1.097792
worker_2,123,1788086883.059782,50,4.764206,1.098624
worker_2,124,1788086883.064565,50,4.784484,1.105376
worker_2,125,1788086883.069368,50,4.979679,1.096512
worker_2,126,1788086883.074397,50,4.562362,1.097120
worker_2,127,1788086883.078997,50,4.962355,1.096352
worker_2,128,1788086883.084010,50,4.533648,1.096896
worker_2,129,1788086883.088570,50,4.976625,1.102528
worker_2,130,1788086883.093594,50,4.535982,1.096896
worker_2,131,1788086883.098156,50,4.972716,1.097568
worker_2,132,1788086883.103178,50,4.540454,1.099008
worker_2,133,1788086883.107743,50,4.766289,1.100224
worker_2,134,1788086883.112528,50,4.782781,1.098368
worker_2,135,1788086883.117328,50,4.773011,1.098176
worker_2,136,1788086883.122116,50,4.778650,1.097376
worker_2,137,1788086883.126910,50,4.992634,1.099328
worker_2,138,1788086883.131952,50,4.543963,1.099840
worker_2,139,1788086883.136523,50,4.981865,1.096224
worker_2,140,1788086883.141552,50,4.540926,1.096768
worker_2,141,1788086883.146118,50,4.762779,1.097888
worker_2,142,1788086883.150899,50,4.991643,1.097472
worker_2,143,1788086883.155939,50,4.534898,1.099296
worker_2,144,1788086883.160502,50,4.983476,1.095936
worker_2,145,1788086883.165534,50,4.544768,1.097152
worker_2,146,1788086883.170115,50,4.748882,1.097760
worker_2,147,1788086883.174883,50,4.773095,1.097088
worker_2,148,1788086883.179675,50,4.777077,1.095712
worker_2,149,1788086883.184470,50,4.795669,1.098304
worker_2,150,1788086883.189281,50,4.781557,1.097248
worker_2,151,1788086883.194080,50,4.773419,1.098304
worker_2,152,1788086883.198870,50,4.773122,1.096448
worker_2,153,1788086883.203658,50,4.791178,1.102304
worker_2,154,1788086883.208465,50,4.784706,1.096320
worker_2,155,1788086883.213266,50,4.782715,1.098272
worker_2,156,1788086883.218154,50,4.692918,1.097984
worker_2,157,1788086883.222867,50,4.774956,1.097920
worker_2,158,1788086883.227660,50,4.770465,1.097760
worker_2,159,1788086883.232447,50,4.773048,1.098048
worker_2,160,1788086883.237236,50,4.775289,1.098144
worker_2,161,1788086883.242028,50,4.823762,1.101408
worker_2,162,1788086883.246869,50,4.770891,1.096256
worker_2,163,1788086883.251656,50,4.776197,1.095968
worker_2,164,1788086883.256448,50,4.782725,1.099104
worker_2,165,1788086883.261247,50,4.776956,1.096512
worker_2,166,1788086883.266052,50,4.800456,1.099648
worker_2,167,1788086883.270873,50,4.763158,1.097504
worker_2,168,1788086883.275656,50,4.774456,1.099392
worker_2,169,1788086883.280447,50,4.777678,1.097728
worker_2,170,1788086883.285241,50,4.775678,1.097696
worker_2,171,1788086883.290032,50,4.796280,1.096544
worker_2,172,1788086883.294844,50,4.995208,1.097920
worker_2,173,1788086883.299891,50,4.747845,1.097888
worker_2,174,1788086883.304685,50,4.749512,1.100416
worker_2,175,1788086883.309480,50,4.743937,1.096512
worker_2,176,1788086883.314270,50,4.770975,1.097568
worker_2,177,1788086883.319086,50,4.748706,1.096576
worker_2,178,1788086883.323881,50,4.543130,1.098112
worker_2,179,1788086883.328448,50,4.974310,1.099328
worker_2,180,1788086883.333470,50,4.542472,1.097216
worker_2,181,1788086883.338038,50,4.996670,1.097568
worker_2,182,1788086883.343082,50,4.542056,1.098144
worker_2,183,1788086883.347649,50,4.768484,1.097344
worker_2,184,1788086883.352436,50,4.774289,1.099296
worker_2,185,1788086883.357242,50,4.760909,1.097824
worker_2,186,1788086883.362019,50,4.768289,1.096416
worker_2,187,1788086883.366803,50,4.773743,1.097792
worker_2,188,1788086883.371593,50,4.779048,1.096256
worker_2,189,1788086883.376388,50,4.773928,1.096576
worker_2,190,1788086883.381178,50,4.779873,1.098240
worker_2,191,1788086883.385974,50,4.785104,1.099808
worker_2,192,1788086883.390774,50,4.777670,1.097632
worker_2,193,1788086883.395568,50,4.773029,1.096608
worker_2,194,1788086883.400357,50,4.778641,1.100128
worker_2,195,1788086883.405151,50,4.777568,1.097696
worker_2,196,1788086883.409946,50,4.775799,1.098016
worker_2,197,1788086883.414737,50,4.783261,1.099616
worker_2,198,1788086883.419535,50,4.784678,1.096992
worker_2,199,1788086883.424336,50,4.779131,1.097600
worker_2,200,1788086883.429130,50,4.776447,1.098080
worker_2,201,1788086883.433924,50,4.806762,1.098112
worker_2,202,1788086883.438745,50,4.785123,1.097792
worker_2,203,1788086883.443553,50,4.763289,1.099008
worker_2,204,1788086883.448335,50,4.768817,1.096576
worker_2,205,1788086883.453138,50,4.758835,1.097440
worker_2,206,1788086883.457913,50,4.776077,1.098848
worker_2,207,1788086883.462706,50,4.772168,1.097376
worker_2,208,1788086883.467494,50,4.780373,1.104448
worker_2,209,1788086883.472290,50,4.773363,1.096064
worker_2,210,1788086883.477079,50,4.785085,1.097856
worker_2,211,1788086883.481883,50,4.774465,1.097056
worker_2,212,1788086883.486675,50,4.985134,1.096192
worker_2,213,1788086883.491711,50,4.559639,1.095648
worker_2,214,1788086883.496295,50,4.954364,1.101696
worker_2,215,1788086883.501298,50,4.746742,1.096576
worker_2,216,1788086883.506092,50,4.537778,1.097536
worker_2,217,1788086883.510654,50,4.768381,1.099616
worker_2,218,1788086883.515440,50,4.785252,1.097344
worker_2,219,1788086883.520242,50,4.766706,1.097792
worker_2,220,1788086883.525026,50,4.777447,1.096224
worker_2,221,1788086883.529819,50,4.783594,1.097792
worker_2,222,1788086883.534618,50,4.776085,1.097472
worker_2,223,1788086883.539409,50,4.788196,1.096448
worker_2,224,1788086883.544227,50,4.987171,1.098656
worker_2,225,1788086883.549264,50,4.732455,1.096960
worker_2,226,1788086883.554044,50,4.758030,1.098208
worker_2,227,1788086883.558847,50,4.541787,1.097280
worker_2,228,1788086883.563416,50,4.773299,1.096864
worker_2,229,1788086883.568209,50,4.769298,1.096512
worker_2,230,1788086883.572995,50,4.794743,1.098688
worker_2,231,1788086883.577806,50,4.777733,1.098688
worker_2,232,1788086883.582602,50,4.773956,1.098112
worker_2,233,1788086883.587393,50,4.776521,1.096096
worker_2,234,1788086883.592185,50,4.779668,1.100000
worker_2,235,1788086883.596979,50,4.778567,1.098592
worker_2,236,1788086883.601774,50,4.792872,1.099232
worker_2,237,1788086883.606582,50,4.778400,1.098400
worker_2,238,1788086883.611375,50,4.789262,1.098016
worker_2,239,1788086883.616179,50,4.783437,1.100768
worker_2,240,1788086883.620977,50,4.779632,1.096672
worker_2,241,1788086883.625772,50,4.779984,1.096352
worker_2,242,1788086883.630568,50,4.774308,1.096224
worker_2,243,1788086883.635356,50,4.805613,1.095712
worker_2,244,1788086883.640193,50,4.760031,1.099424
worker_2,245,1788086883.644969,50,4.777548,1.096640
worker_2,246,1788086883.649761,50,4.783521,1.096544
worker_2,247,1788086883.654560,50,4.775604,1.096192
worker_2,248,1788086883.659353,50,4.800123,1.096608
worker_2,249,1788086883.664169,50,4.777326,1.099840
worker_2,250,1788086883.668962,50,4.781567,1.098016
worker_2,251,1788086883.673757,50,4.779798,1.096000
worker_2,252,1788086883.678552,50,4.779104,1.095776
worker_2,253,1788086883.683346,50,4.792085,1.097792
worker_2,254,1788086883.688153,50,4.784011,1.101408
worker_2,255,1788086883.692951,50,4.780233,1.096224
worker_2,256,1788086883.697747,50,4.777947,1.096832
worker_2,257,1788086883.702540,50,4.785289,1.097984
worker_2,258,1788086883.707341,50,4.788965,1.097600
worker_2,259,1788086883.712146,50,4.781622,1.103392
worker_2,260,1788086883.716943,50,4.779113,1.097824
worker_2,261,1788086883.721737,50,4.783965,1.098144
worker_2,262,1788086883.726539,50,4.770558,1.098304
worker_2,263,1788086883.731334,50,4.769057,1.096384
worker_2,264,1788086883.736123,50,4.770280,1.096832
worker_2,265,1788086883.740912,50,4.778530,1.104256
worker_2,266,1788086883.745707,50,4.774909,1.097024
worker_2,267,1788086883.750497,50,4.778992,1.097056
worker_2,268,1788086883.755292,50,4.778808,1.098976
worker_2,269,1788086883.760087,50,4.790198,1.097344
worker_2,270,1788086883.764892,50,4.786512,1.105312
worker_2,271,1788086883.769695,50,4.784613,1.097728
worker_2,272,1788086883.774495,50,4.783762,1.096640
worker_2,273,1788086883.779296,50,4.775502,1.097664
worker_2,274,1788086883.784087,50,5.004244,1.098048
worker_2,275,1788086883.789138,50,4.750631,1.098240
worker_2,276,1788086883.793935,50,4.754565,1.097632
worker_2,277,1788086883.798736,50,4.540240,1.099104
worker_2,278,1788086883.803301,50,4.778253,1.097376
worker_2,279,1788086883.808098,50,4.772669,1.097696
worker_2,280,1788086883.812886,50,4.776928,1.099616
worker_2,281,1788086883.817679,50,4.775743,1.098400
worker_2,282,1788086883.822470,50,4.774289,1.097824
worker_2,283,1788086883.827266,50,4.769326,1.097696
worker_2,284,1788086883.832053,50,4.784530,1.101312
worker_2,285,1788086883.836852,50,4.783140,1.099040
worker_2,286,1788086883.841650,50,4.776985,1.097248
worker_2,287,1788086883.846442,50,4.784002,1.097344
worker_2,288,1788086883.851243,50,4.779011,1.097536
worker_2,289,1788086883.856037,50,4.783577,1.100992
worker_2,290,1788086883.860836,50,4.773742,1.097344
worker_2,291,1788086883.865625,50,4.784548,1.097600
worker_2,292,1788086883.870425,50,4.774659,1.098208
worker_2,293,1788086883.875215,50,4.785242,1.096896
worker_2,294,1788086883.880021,50,4.769530,1.100832
worker_2,295,1788086883.884809,50,4.772067,1.095872
worker_2,296,1788086883.889601,50,4.774483,1.100032
worker_2,297,1788086883.894392,50,4.779401,1.097600
worker_2,298,1788086883.899188,50,4.783918,1.098112
worker_2,299,1788086883.903987,50,4.783891,1.101600
worker_2,300,1788086883.908786,50,4.777002,1.095712
worker_2,301,1788086883.913578,50,4.781882,1.099328
worker_2,302,1788086883.918383,50,4.769298,1.098848
worker_2,303,1788086883.923168,50,4.785632,1.097824
worker_2,304,1788086883.927970,50,4.782946,1.101824
worker_2,305,1788086883.932768,50,4.775734,1.096608
worker_2,306,1788086883.937559,50,4.793475,1.102176
worker_2,307,1788086883.942368,50,4.780631,1.096736
worker_2,308,1788086883.947164,50,4.786715,1.097472
worker_2,309,1788086883.951968,50,4.776983,1.099296
worker_2,310,1788086883.956844,50,4.692687,1.098944
worker_2,311,1788086883.961555,50,4.772400,1.097472
worker_2,312,1788086883.966344,50,4.780632,1.095744
worker_2,313,1788086883.971143,50,4.769614,1.097152
worker_2,314,1788086883.975930,50,4.775224,1.098176
worker_2,315,1788086883.980725,50,4.785289,1.105952
worker_2,316,1788086883.985526,50,4.774428,1.097824
worker_2,317,1788086883.990315,50,4.779668,1.099264
worker_2,318,1788086883.995111,50,4.800911,1.098048
worker_2,319,1788086883.999927,50,4.780743,1.099296
worker_2,320,1788086884.004722,50,4.786104,1.099840
worker_2,321,1788086884.009527,50,4.773226,1.097504
worker_2,322,1788086884.014338,50,4.757983,1.099200
worker_2,323,1788086884.019113,50,4.803474,1.096512
worker_2,324,1788086884.023932,50,4.785067,1.099840
worker_2,325,1788086884.028732,50,4.779085,1.097312
worker_2,326,1788086884.033527,50,4.780067,1.096576
worker_2,327,1788086884.038322,50,4.777929,1.097824
worker_2,328,1788086884.043116,50,4.806632,1.097248
worker_2,329,1788086884.047938,50,4.779705,1.100992
worker_2,330,1788086884.052733,50,4.778790,1.097792
worker_2,331,1788086884.057528,50,4.777909,1.096800
worker_2,332,1788086884.062321,50,4.777465,1.096288
worker_2,333,1788086884.067113,50,4.800651,1.096416
worker_2,334,1788086884.071931,50,4.780743,1.100576
worker_2,335,1788086884.076726,50,4.778974,1.099584
worker_2,336,1788086884.081519,50,4.781244,1.096480
worker_2,337,1788086884.086317,50,4.772594,1.096928
worker_2,338,1788086884.091105,50,4.773965,1.096736
worker_2,339,1788086884.095894,50,4.790947,1.096608
worker_2,340,1788086884.100708,50,4.766566,1.100832
worker_2,341,1788086884.105505,50,4.973143,1.097152
worker_2,342,1788086884.110528,50,4.739474,1.096416
worker_2,343,1788086884.115313,50,4.747752,1.097056
worker_2,344,1788086884.120107,50,4.747077,1.096864
worker_2,345,1788086884.124901,50,4.547046,1.096544
worker_2,346,1788086884.129472,50,4.764743,1.097792
worker_2,347,1788086884.134256,50,4.777409,1.096896
worker_2,348,1788086884.139049,50,4.777965,1.096640
worker_2,349,1788086884.143844,50,4.773687,1.096448
worker_2,350,1788086884.148636,50,4.779400,1.101248
worker_2,351,1788086884.153432,50,4.772929,1.098336
worker_2,352,1788086884.158222,50,4.776373,1.095776
worker_2,353,1788086884.163016,50,4.773882,1.095936
worker_2,354,1788086884.167806,50,4.774808,1.096608
worker_2,355,1788086884.172596,50,4.785780,1.099392
worker_2,356,1788086884.177398,50,4.776548,1.097824
worker_2,357,1788086884.182189,50,4.778659,1.098112
worker_2,358,1788086884.186983,50,4.776002,1.097856
worker_2,359,1788086884.191775,50,4.778290,1.096480
worker_2,360,1788086884.196568,50,4.786947,1.104864
worker_2,361,1788086884.201380,50,4.768854,1.096320
worker_2,362,1788086884.206165,50,4.794068,1.097504
worker_2,363,1788086884.210974,50,4.784706,1.096992
worker_2,364,1788086884.215778,50,4.778910,1.099456
worker_2,365,1788086884.220574,50,4.797438,1.101568
worker_2,366,1788086884.225389,50,4.767808,1.095808
worker_2,367,1788086884.230173,50,4.770938,1.095648
worker_2,368,1788086884.234960,50,4.777614,1.097600
worker_2,369,1788086884.239753,50,4.785992,1.097312
worker_2,370,1788086884.244558,50,4.767771,1.095904
worker_2,371,1788086884.249342,50,4.777160,1.097760
worker_2,372,1788086884.254135,50,4.795253,1.095712
worker_2,373,1788086884.258947,50,4.776668,1.097664
worker_2,374,1788086884.263741,50,4.779974,1.098752
worker_2,375,1788086884.268537,50,4.800706,1.098144
worker_2,376,1788086884.273357,50,4.769798,1.096768
worker_2,377,1788086884.278144,50,4.777029,1.096800
worker_2,378,1788086884.282937,50,4.990439,1.097376
worker_2,379,1788086884.287976,50,4.748464,1.096992
worker_2,380,1788086884.292784,50,4.740872,1.099008
worker_2,381,1788086884.297571,50,4.536362,1.096352
worker_2,382,1788086884.302134,50,4.976160,1.097152
worker_2,383,1788086884.307158,50,4.536769,1.097856
worker_2,384,1788086884.311718,50,4.768993,1.100896
worker_2,385,1788086884.316506,50,4.783076,1.097792
worker_2,386,1788086884.321308,50,4.986939,1.097568
worker_2,387,1788086884.326346,50,4.531121,1.097632
worker_2,388,1788086884.330902,50,4.976661,1.096704
worker_2,389,1788086884.335926,50,4.540694,1.097568
worker_2,390,1788086884.340492,50,4.822901,1.099616
worker_2,391,1788086884.345364,50,4.685769,1.097376
worker_2,392,1788086884.350075,50,4.770233,1.096480
worker_2,393,1788086884.354863,50,4.772400,1.097728
worker_2,394,1788086884.359653,50,4.927281,1.096224
worker_2,395,1788086884.364597,50,4.727585,1.096640
worker_2,396,1788086884.369341,50,4.828197,1.097760
worker_2,397,1788086884.374186,50,4.794446,1.097376
worker_2,398,1788086884.378996,50,4.702825,1.096992
worker_2,399,1788086884.383721,50,4.842715,1.096736
worker_2,400,1788086884.388593,50,4.760557,1.096768
worker_2,401,1788086884.393372,50,4.779640,1.097728
worker_2,402,1788086884.398170,50,4.754854,1.097376
worker_2,403,1788086884.402941,50,4.790873,1.095744
worker_2,404,1788086884.407748,50,4.774965,1.097536
worker_2,405,1788086884.412538,50,4.776798,1.095680
worker_2,406,1788086884.417331,50,4.779956,1.097792
worker_2,407,1788086884.422126,50,4.733705,1.097472
worker_2,408,1788086884.426874,50,4.826631,1.095840
worker_2,409,1788086884.431716,50,4.639130,1.099168
worker_2,410,1788086884.436370,50,4.778667,1.097600
worker_2,411,1788086884.441163,50,4.787224,1.098816
worker_2,412,1788086884.445965,50,4.823253,1.096960
worker_2,413,1788086884.450808,50,4.737232,1.097792
worker_2,414,1788086884.455567,50,4.770780,1.098912
worker_2,415,1788086884.460356,50,4.996929,1.099392
worker_2,416,1788086884.465402,50,4.740400,1.096896
worker_2,417,1788086884.470189,50,4.535583,1.097568
worker_2,418,1788086884.474751,50,4.968004,1.096672
worker_2,419,1788086884.479782,50,4.529657,1.097632
worker_2,420,1788086884.484339,50,4.964115,1.096896
worker_2,421,1788086884.489350,50,4.544306,1.096160
worker_2,422,1788086884.493921,50,4.964161,1.097952
worker_2,423,1788086884.498933,50,4.545889,1.097792
worker_2,424,1788086884.503505,50,4.774308,1.100736
worker_2,425,1788086884.508298,50,4.773141,1.096832
worker_2,426,1788086884.513088,50,4.988986,1.097376
worker_2,427,1788086884.518127,50,4.549825,1.096288
worker_2,428,1788086884.522703,50,4.974114,1.096832
worker_2,429,1788086884.527723,50,4.546917,1.096960
worker_2,430,1788086884.532297,50,4.975865,1.099232
worker_2,431,1788086884.537320,50,4.543685,1.096160
worker_2,432,1788086884.541889,50,4.978309,1.097888
worker_2,433,1788086884.546915,50,4.540315,1.095680
worker_2,434,1788086884.551480,50,4.766890,1.098144
worker_2,435,1788086884.556265,50,4.770873,1.096928
worker_2,436,1788086884.561053,50,4.998374,1.097696
worker_2,437,1788086884.566098,50,4.530565,1.096736
worker_2,438,1788086884.570654,50,4.978198,1.097504
worker_2,439,1788086884.575693,50,4.530398,1.097056
worker_2,440,1788086884.580248,50,4.759345,1.096416
worker_2,441,1788086884.585025,50,4.771196,1.097152
worker_2,442,1788086884.589815,50,4.830409,1.097920
worker_2,443,1788086884.594696,50,4.690983,1.097472
worker_2,444,1788086884.599411,50,4.764206,1.097056
worker_2,445,1788086884.604193,50,4.790105,1.099168
worker_2,446,1788086884.609001,50,4.775882,1.097440
worker_2,447,1788086884.613793,50,4.774928,1.097536
worker_2,448,1788086884.618583,50,4.993671,1.097472
worker_2,449,1788086884.623626,50,4.543639,1.097664
worker_2,450,1788086884.628194,50,4.772465,1.098208
worker_2,451,1788086884.632985,50,4.785901,1.103872
worker_2,452,1788086884.637788,50,4.776696,1.097376
worker_2,453,1788086884.642581,50,4.779104,1.097216
worker_2,454,1788086884.647376,50,4.776909,1.099104
worker_2,455,1788086884.652169,50,4.794003,1.096224
worker_2,456,1788086884.656986,50,4.762345,1.096384
worker_2,457,1788086884.661770,50,4.776262,1.097792
worker_2,458,1788086884.666574,50,4.764355,1.097856
worker_2,459,1788086884.671357,50,4.793354,1.098144
worker_2,460,1788086884.676168,50,4.768076,1.097440
worker_2,461,1788086884.680954,50,4.790549,1.098112
worker_2,462,1788086884.685761,50,4.780326,1.097568
worker_2,463,1788086884.690558,50,4.775132,1.096864
worker_2,464,1788086884.695425,50,4.703141,1.097408
worker_2,465,1788086884.700148,50,4.777094,1.104960
worker_2,466,1788086884.704942,50,4.775086,1.096544
worker_2,467,1788086884.709734,50,4.783891,1.099168
worker_2,468,1788086884.714532,50,4.775372,1.097344
worker_2,469,1788086884.719324,50,4.771354,1.095776
worker_2,470,1788086884.724112,50,4.776965,1.101120
worker_2,471,1788086884.728906,50,4.772437,1.096128
worker_2,472,1788086884.733696,50,4.773650,1.095904
worker_2,473,1788086884.738486,50,4.781585,1.097792
worker_2,474,1788086884.743284,50,4.801270,1.096576
worker_2,475,1788086884.748100,50,4.775873,1.097184
worker_2,476,1788086884.752891,50,4.793585,1.097728
worker_2,477,1788086884.757700,50,4.781261,1.097440
worker_2,478,1788086884.762503,50,4.772113,1.097792
worker_2,479,1788086884.767292,50,4.775151,1.096928
worker_2,480,1788086884.772084,50,4.773835,1.098528
worker_2,481,1788086884.776873,50,4.997393,1.096160
worker_2,482,1788086884.781921,50,4.730937,1.099968
worker_2,483,1788086884.786701,50,4.745288,1.096480
worker_2,484,1788086884.791494,50,4.557898,1.097088
worker_2,485,1788086884.796080,50,4.968986,1.095936
worker_2,486,1788086884.801096,50,4.553648,1.104768
worker_2,487,1788086884.805675,50,4.980578,1.098240
worker_2,488,1788086884.810704,50,4.532492,1.097088
worker_2,489,1788086884.815262,50,4.760946,1.097152
worker_2,490,1788086884.820041,50,4.773520,1.097312
worker_2,491,1788086884.824834,50,4.788576,1.104160
worker_2,492,1788086884.829639,50,4.776743,1.097536
worker_2,493,1788086884.834431,50,4.848113,1.097952
worker_2,494,1788086884.839329,50,4.683307,1.098400
worker_2,495,1788086884.844038,50,4.763012,1.095520
worker_2,496,1788086884.848820,50,4.779661,1.096672
worker_2,497,1788086884.853629,50,4.971059,1.096256
worker_2,498,1788086884.858649,50,4.543194,1.096448
worker_2,499,1788086884.863217,50,4.766743,1.096256
worker_2,500,1788086884.868001,50,4.781455,1.097792
worker_2,501,1788086884.872800,50,4.778113,1.099424
worker_2,502,1788086884.877595,50,4.777020,1.097792
worker_2,503,1788086884.882390,50,4.986467,1.097216
worker_2,504,1788086884.887427,50,4.535982,1.096480
worker_2,505,1788086884.891986,50,4.763901,1.098624
worker_2,506,1788086884.896770,50,4.772744,1.099264
worker_2,507,1788086884.901560,50,4.989994,1.098432
worker_2,508,1788086884.906600,50,4.539324,1.097536
