label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_6,0,1788087179.116627,50,15.675358,15.430528
worker_6,1,1788087179.132356,50,15.768026,15.661696
worker_6,2,1788087179.148164,50,15.912528,15.817504
worker_6,3,1788087179.164110,50,15.843739,15.756448
worker_6,4,1788087179.179987,50,15.799498,15.706016
worker_6,5,1788087179.195822,50,15.765313,15.655840
worker_6,6,1788087179.211627,50,15.637672,15.524128
worker_6,7,1788087179.227297,50,15.772803,15.692416
worker_6,8,1788087179.243097,50,15.758285,15.656256
worker_6,9,1788087179.258900,50,15.907332,15.673184
worker_6,10,1788087179.274849,50,15.645691,15.580576
worker_6,11,1788087179.290519,50,15.778924,15.727744
worker_6,12,1788087179.306318,50,15.626320,15.577248
worker_6,13,1788087179.321963,50,15.585542,15.533888
worker_6,14,1788087179.337566,50,15.717173,15.665824
worker_6,15,1788087179.353300,50,15.741535,15.694048
worker_6,16,1788087179.369058,50,15.665302,15.611040
worker_6,17,1788087179.384741,50,15.640497,15.591712
worker_6,18,1788087179.400397,50,15.739942,15.684000
worker_6,19,1788087179.416153,50,15.673303,15.607648
worker_6,20,1788087179.431854,50,15.922739,15.851456
worker_6,21,1788087179.447797,50,15.684802,15.633568
worker_6,22,1788087179.463500,50,15.776053,15.728128
worker_6,23,1788087179.479296,50,15.736479,15.685696
worker_6,24,1788087179.495050,50,15.669145,15.621504
worker_6,25,1788087179.510736,50,15.731238,15.684288
worker_6,26,1788087179.526484,50,15.764951,15.705376
worker_6,27,1788087179.542272,50,15.705276,15.644096
worker_6,28,1788087179.557996,50,15.883212,15.608704
worker_6,29,1788087179.573946,50,15.987685,15.847168
worker_6,30,1788087179.589966,50,15.751674,15.672160
worker_6,31,1788087179.605750,50,15.734506,15.668160
worker_6,32,1788087179.621508,50,15.784277,15.727520
worker_6,33,1788087179.637312,50,15.738877,15.689408
worker_6,34,1788087179.653071,50,15.754322,15.706944
worker_6,35,1788087179.668843,50,15.614701,15.557568
worker_6,36,1788087179.684478,50,15.609459,15.561440
worker_6,37,1788087179.700104,50,15.777008,15.721824
worker_6,38,1788087179.715905,50,15.841629,15.777856
worker_6,39,1788087179.731768,50,15.735127,15.683808
worker_6,40,1788087179.747525,50,15.789776,15.738656
worker_6,41,1788087179.763333,50,15.718182,15.668832
worker_6,42,1788087179.779069,50,15.857138,15.809024
worker_6,43,1788087179.794943,50,15.674720,15.626816
worker_6,44,1788087179.810633,50,15.639739,15.591200
worker_6,45,1788087179.826292,50,15.731173,15.682720
worker_6,46,1788087179.842040,50,15.780443,15.731712
worker_6,47,1788087179.857836,50,15.779276,15.732032
worker_6,48,1788087179.873633,50,15.705554,15.644352
