label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_1,0,1788087179.118831,50,15.956694,15.764544
worker_1,1,1788087179.134842,50,15.859786,15.734976
worker_1,2,1788087179.150746,50,15.838044,15.726688
worker_1,3,1788087179.166627,50,15.850582,15.714208
worker_1,4,1788087179.182525,50,15.800017,15.667776
worker_1,5,1788087179.198364,50,15.830433,15.722784
worker_1,6,1788087179.214235,50,15.735785,15.602176
worker_1,7,1788087179.230016,50,15.883777,15.751424
worker_1,8,1788087179.245937,50,15.758230,15.636096
worker_1,9,1788087179.261742,50,15.845878,15.681248
worker_1,10,1788087179.277636,50,15.849240,15.728800
worker_1,11,1788087179.293529,50,15.895656,15.693152
worker_1,12,1788087179.309470,50,15.932795,15.738144
worker_1,13,1788087179.325448,50,15.849868,15.710112
worker_1,14,1788087179.341339,50,16.016722,15.887936
worker_1,15,1788087179.357397,50,15.839424,15.719328
worker_1,16,1788087179.373277,50,15.786887,15.670528
worker_1,17,1788087179.389104,50,15.919415,15.787520
worker_1,18,1788087179.405067,50,15.865572,15.722048
worker_1,19,1788087179.420973,50,15.905082,15.778432
worker_1,20,1788087179.436919,50,15.880804,15.756608
worker_1,21,1788087179.452838,50,15.906091,15.780288
worker_1,22,1788087179.468784,50,15.767053,15.647872
worker_1,23,1788087179.484592,50,15.873498,15.750176
worker_1,24,1788087179.500504,50,15.917999,15.791264
worker_1,25,1788087179.516458,50,15.954056,15.834848
worker_1,26,1788087179.532449,50,15.925407,15.811744
worker_1,27,1788087179.548415,50,15.859472,15.736640
worker_1,28,1788087179.564309,50,15.712192,15.593376
worker_1,29,1788087179.580072,50,15.884582,15.761536
worker_1,30,1788087179.595995,50,15.920036,15.800128
worker_1,31,1788087179.611952,50,15.858952,15.740672
worker_1,32,1788087179.627851,50,15.980129,15.847232
worker_1,33,1788087179.643873,50,15.947314,15.808032
worker_1,34,1788087179.659859,50,15.854277,15.729088
worker_1,35,1788087179.675752,50,15.797739,15.683200
worker_1,36,1788087179.691589,50,15.891795,15.774048
worker_1,37,1788087179.707518,50,15.836110,15.719232
worker_1,38,1788087179.723391,50,15.959473,15.840416
