label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_3,0,1788087179.116943,50,15.707062,15.520256
worker_3,1,1788087179.132698,50,15.769906,15.636800
worker_3,2,1788087179.148517,50,15.890323,15.759456
worker_3,3,1788087179.164449,50,15.835147,15.720928
worker_3,4,1788087179.180325,50,16.018278,15.715328
worker_3,5,1788087179.196395,50,15.893693,15.719200
worker_3,6,1788087179.212338,50,15.799146,15.656704
worker_3,7,1788087179.228167,50,15.840777,15.712160
worker_3,8,1788087179.244050,50,15.821748,15.697664
worker_3,9,1788087179.259915,50,15.948037,15.687136
worker_3,10,1788087179.275913,50,15.874249,15.759968
worker_3,11,1788087179.291827,50,15.930211,15.816576
worker_3,12,1788087179.307797,50,15.919841,15.811488
worker_3,13,1788087179.323754,50,15.727552,15.613344
worker_3,14,1788087179.339522,50,15.890063,15.771168
worker_3,15,1788087179.355453,50,15.885230,15.767776
worker_3,16,1788087179.371377,50,15.866166,15.757280
worker_3,17,1788087179.387282,50,15.871860,15.749056
worker_3,18,1788087179.403197,50,15.910665,15.785568
worker_3,19,1788087179.419155,50,15.824775,15.699936
worker_3,20,1788087179.435020,50,15.882934,15.762560
worker_3,21,1788087179.450944,50,15.777738,15.661760
worker_3,22,1788087179.466761,50,15.955565,15.835456
worker_3,23,1788087179.482755,50,15.835480,15.720192
worker_3,24,1788087179.498630,50,15.882656,15.767936
worker_3,25,1788087179.514552,50,15.909555,15.792480
worker_3,26,1788087179.530500,50,15.887518,15.774464
worker_3,27,1788087179.546428,50,15.865119,15.743808
worker_3,28,1788087179.562332,50,15.835415,15.716416
worker_3,29,1788087179.578217,50,15.813721,15.680544
worker_3,30,1788087179.594070,50,15.824147,15.705984
worker_3,31,1788087179.609933,50,15.939426,15.821568
worker_3,32,1788087179.625912,50,15.806128,15.690304
worker_3,33,1788087179.641764,50,15.835573,15.711872
worker_3,34,1788087179.657637,50,15.904619,15.783648
worker_3,35,1788087179.673579,50,15.798581,15.688224
worker_3,36,1788087179.689416,50,15.763108,15.650880
worker_3,37,1788087179.705217,50,15.837563,15.721568
worker_3,38,1788087179.721095,50,15.920740,15.799296
worker_3,39,1788087179.737056,50,15.959916,15.840480
worker_3,40,1788087179.753056,50,15.877211,15.757056
worker_3,41,1788087179.768975,50,15.774775,15.654176
worker_3,42,1788087179.784787,50,15.854489,15.727936
worker_3,43,1788087179.800681,50,15.855045,15.560288
worker_3,44,1788087179.816581,50,15.834721,15.688896
worker_3,45,1788087179.832462,50,15.811757,15.666368
worker_3,46,1788087179.848314,50,15.958324,15.824640
worker_3,47,1788087179.864312,50,15.826592,15.702752
worker_3,48,1788087179.880176,50,15.801655,15.661280
worker_3,49,1788087179.896019,50,15.897499,15.602944
worker_3,50,1788087179.911962,50,15.839183,15.699168
worker_3,51,1788087179.927847,50,15.971500,15.845120
worker_3,52,1788087179.943859,50,15.961786,15.838304
worker_3,53,1788087179.959861,50,15.921304,15.801792
worker_3,54,1788087179.975821,50,15.936574,15.815136
worker_3,55,1788087179.991798,50,16.193881,15.894112
worker_3,56,1788087180.008037,50,15.903249,15.764480
worker_3,57,1788087180.023985,50,15.921175,15.791296
worker_3,58,1788087180.039946,50,15.828748,15.705728
worker_3,59,1788087180.055814,50,15.806666,15.688672
worker_3,60,1788087180.071659,50,15.880193,15.759360
worker_3,61,1788087180.087580,50,15.735081,15.612064
worker_3,62,1788087180.103356,50,15.837007,15.711680
worker_3,63,1788087180.119234,50,15.863294,15.740416
worker_3,64,1788087180.135143,50,15.885572,15.757120
worker_3,65,1788087180.151071,50,16.004657,15.883264
worker_3,66,1788087180.167114,50,15.979703,15.859136
worker_3,67,1788087180.183132,50,15.763451,15.641216
worker_3,68,1788087180.198942,50,15.705183,15.581504
worker_3,69,1788087180.214691,50,15.788814,15.662176
worker_3,70,1788087180.230519,50,15.835304,15.717536
worker_3,71,1788087180.246394,50,15.883157,15.755328
worker_3,72,1788087180.262319,50,15.879082,15.751616
worker_3,73,1788087180.278236,50,15.818823,15.695840
worker_3,74,1788087180.294093,50,15.972676,15.677280
worker_3,75,1788087180.310111,50,15.808378,15.568576
worker_3,76,1788087180.325966,50,15.953370,15.687904
worker_3,77,1788087180.341961,50,15.980054,15.750144
worker_3,78,1788087180.357981,50,15.900850,15.779904
worker_3,79,1788087180.373922,50,15.875916,15.755136
worker_3,80,1788087180.389839,50,15.890268,15.753792
worker_3,81,1788087180.405767,50,15.916268,15.708448
worker_3,82,1788087180.421726,50,16.080251,15.779168
worker_3,83,1788087180.437854,50,16.061825,15.674784
worker_3,84,1788087180.453959,50,15.859452,15.650880
worker_3,85,1788087180.469857,50,15.883694,15.717600
worker_3,86,1788087180.485780,50,15.921537,15.768064
worker_3,87,1788087180.501742,50,15.823509,15.703488
worker_3,88,1788087180.517614,50,16.040047,15.916992
worker_3,89,1788087180.533694,50,15.973778,15.815360
worker_3,90,1788087180.549711,50,15.850091,15.722656
worker_3,91,1788087180.565601,50,15.869638,15.702368
worker_3,92,1788087180.581512,50,15.714618,15.577984
worker_3,93,1788087180.597266,50,15.926546,15.558304
worker_3,94,1788087180.613235,50,15.937925,15.714400
worker_3,95,1788087180.629220,50,16.127233,15.741440
worker_3,96,1788087180.645387,50,16.010480,15.800288
worker_3,97,1788087180.661441,50,16.000713,15.812480
worker_3,98,1788087180.677487,50,15.945712,15.699552
worker_3,99,1788087180.693475,50,15.893099,15.714880
worker_3,100,1788087180.709412,50,15.883832,15.761184
worker_3,101,1788087180.725335,50,15.918702,15.798528
worker_3,102,1788087180.741294,50,16.004796,15.689440
worker_3,103,1788087180.757344,50,15.977796,15.818400
worker_3,104,1788087180.773364,50,15.842610,15.685792
