label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_1,0,1788086956.581514,50,7.321718,7.133120
worker_1,1,1788086956.588886,50,7.656786,7.574720
worker_1,2,1788086956.596579,50,7.568341,7.505056
worker_1,3,1788086956.604174,50,7.620508,7.562752
worker_1,4,1788086956.611813,50,7.551452,7.501088
worker_1,5,1788086956.619384,50,7.504285,7.455232
worker_1,6,1788086956.626906,50,7.681045,7.633504
worker_1,7,1788086956.634605,50,7.584833,7.539616
worker_1,8,1788086956.642209,50,7.761602,7.710144
worker_1,9,1788086956.649988,50,7.694110,7.645472
worker_1,10,1788086956.657711,50,7.645703,7.598592
worker_1,11,1788086956.665376,50,7.721083,7.673184
worker_1,12,1788086956.673115,50,7.553590,7.505248
worker_1,13,1788086956.680686,50,7.465285,7.414656
worker_1,14,1788086956.688170,50,7.580897,7.534272
worker_1,15,1788086956.695768,50,7.468637,7.422400
worker_1,16,1788086956.703254,50,7.515414,7.467840
worker_1,17,1788086956.710786,50,7.528645,7.461632
worker_1,18,1788086956.718345,50,7.570517,7.497696
worker_1,19,1788086956.725931,50,7.677601,7.627648
worker_1,20,1788086956.733629,50,7.302681,7.252256
worker_1,21,1788086956.740947,50,7.676406,7.629888
worker_1,22,1788086956.748640,50,7.391775,7.346848
worker_1,23,1788086956.756048,50,7.714166,7.630368
worker_1,24,1788086956.763805,50,7.801611,7.685408
worker_1,25,1788086956.771646,50,7.714314,7.607904
worker_1,26,1788086956.779399,50,7.874620,7.760288
worker_1,27,1788086956.787313,50,7.391377,7.283776
worker_1,28,1788086956.794741,50,7.605176,7.493952
worker_1,29,1788086956.802397,50,7.639638,7.520832
worker_1,30,1788086956.810075,50,7.842631,7.735840
worker_1,31,1788086956.817956,50,7.682583,7.577920
worker_1,32,1788086956.825678,50,7.851640,7.742528
worker_1,33,1788086956.833568,50,7.714639,7.609760
worker_1,34,1788086956.841323,50,7.854380,7.743904
worker_1,35,1788086956.849217,50,7.754398,7.644160
worker_1,36,1788086956.857013,50,7.846455,7.740096
worker_1,37,1788086956.864900,50,7.871890,7.751680
worker_1,38,1788086956.872811,50,7.835168,7.732032
worker_1,39,1788086956.880683,50,7.752889,7.641632
worker_1,40,1788086956.888475,50,7.716472,7.600160
worker_1,41,1788086956.896280,50,7.710879,7.597280
worker_1,42,1788086956.904029,50,7.698332,7.585504
worker_1,43,1788086956.911767,50,7.761547,7.653696
worker_1,44,1788086956.919569,50,7.729000,7.614336
worker_1,45,1788086956.927336,50,7.242013,7.137600
worker_1,46,1788086956.934617,50,7.334052,7.226336
worker_1,47,1788086956.941990,50,7.724249,7.617280
worker_1,48,1788086956.949760,50,7.616054,7.495264
worker_1,49,1788086956.957427,50,7.676426,7.568160
worker_1,50,1788086956.965144,50,7.513117,7.402240
