label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_5,0,1788087290.769602,50,14.779825,14.572064
worker_5,1,1788087290.784446,50,15.980261,15.846752
worker_5,2,1788087290.800470,50,15.864640,15.756800
worker_5,3,1788087290.816375,50,15.907168,15.799808
worker_5,4,1788087290.832316,50,16.181180,15.894112
worker_5,5,1788087290.848539,50,16.032817,15.715040
worker_5,6,1788087290.864619,50,15.972873,15.823392
worker_5,7,1788087290.880635,50,15.800954,15.696480
worker_5,8,1788087290.896472,50,15.904381,15.795648
worker_5,9,1788087290.912415,50,15.940178,15.699392
worker_5,10,1788087290.928407,50,15.793259,15.538432
worker_5,11,1788087290.944259,50,15.867019,15.751488
worker_5,12,1788087290.960164,50,15.967149,15.848128
worker_5,13,1788087290.976166,50,15.861343,15.763392
worker_5,14,1788087290.992062,50,15.840047,15.738848
worker_5,15,1788087291.007938,50,15.898233,15.797440
worker_5,16,1788087291.023869,50,15.815833,15.716224
worker_5,17,1788087291.039724,50,16.081187,15.805088
worker_5,18,1788087291.055847,50,15.913065,15.788448
worker_5,19,1788087291.071802,50,15.947917,15.844224
worker_5,20,1788087291.087786,50,15.899213,15.794464
worker_5,21,1788087291.103719,50,15.841814,15.735872
worker_5,22,1788087291.119597,50,16.030734,15.927232
worker_5,23,1788087291.135663,50,16.134845,15.852480
worker_5,24,1788087291.151839,50,15.837259,15.715776
worker_5,25,1788087291.167717,50,15.993224,15.886400
worker_5,26,1788087291.183747,50,15.801519,15.696704
worker_5,27,1788087291.199583,50,15.881565,15.783520
worker_5,28,1788087291.215498,50,15.828047,15.725152
worker_5,29,1788087291.231373,50,15.826390,15.732704
worker_5,30,1788087291.247232,50,15.873500,15.776544
worker_5,31,1788087291.263137,50,15.881815,15.792352
worker_5,32,1788087291.279053,50,15.912611,15.818752
worker_5,33,1788087291.294998,50,15.876648,15.783264
worker_5,34,1788087291.310910,50,15.741619,15.643360
worker_5,35,1788087291.326683,50,15.850436,15.757024
worker_5,36,1788087291.342565,50,15.950752,15.855968
