label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_6,0,1788087290.769652,50,14.736167,14.554304
worker_6,1,1788087290.784436,50,15.791556,15.695456
worker_6,2,1788087290.800267,50,15.928705,15.850848
worker_6,3,1788087290.816229,50,15.791166,15.730208
worker_6,4,1788087290.832043,50,15.768185,15.714624
worker_6,5,1788087290.847834,50,15.884519,15.832160
worker_6,6,1788087290.863739,50,15.718972,15.666144
worker_6,7,1788087290.879479,50,15.669934,15.614368
worker_6,8,1788087290.895172,50,15.750110,15.690464
worker_6,9,1788087290.910945,50,15.749556,15.653024
worker_6,10,1788087290.926726,50,15.828927,15.624064
worker_6,11,1788087290.942577,50,15.737611,15.683552
worker_6,12,1788087290.958335,50,15.750473,15.697440
worker_6,13,1788087290.974106,50,15.807140,15.749344
worker_6,14,1788087290.989937,50,15.803093,15.745664
worker_6,15,1788087291.005760,50,15.761398,15.705408
worker_6,16,1788087291.021542,50,15.746843,15.695968
worker_6,17,1788087291.037309,50,15.687166,15.632896
worker_6,18,1788087291.053015,50,15.790231,15.737120
worker_6,19,1788087291.068825,50,15.891157,15.834080
worker_6,20,1788087291.084735,50,15.893343,15.815392
worker_6,21,1788087291.100655,50,15.831101,15.769024
worker_6,22,1788087291.116507,50,15.687369,15.636032
worker_6,23,1788087291.132229,50,15.718888,15.665856
worker_6,24,1788087291.147966,50,15.761907,15.714528
worker_6,25,1788087291.163748,50,15.708064,15.656224
worker_6,26,1788087291.179476,50,15.660554,15.601152
worker_6,27,1788087291.195161,50,15.893843,15.828704
worker_6,28,1788087291.211079,50,15.755360,15.702336
worker_6,29,1788087291.226864,50,15.771730,15.718240
worker_6,30,1788087291.242655,50,15.766102,15.713152
worker_6,31,1788087291.258440,50,15.736482,15.687328
worker_6,32,1788087291.274195,50,15.770185,15.715456
worker_6,33,1788087291.289988,50,15.636712,15.587456
worker_6,34,1788087291.305643,50,15.715908,15.671136
worker_6,35,1788087291.321376,50,15.817296,15.771264
worker_6,36,1788087291.337210,50,15.830195,15.778624
worker_6,37,1788087291.353056,50,15.852084,15.802688
worker_6,38,1788087291.368926,50,15.776852,15.717536
worker_6,39,1788087291.384721,50,16.075863,15.718368
worker_6,40,1788087291.400820,50,15.766361,15.712736
worker_6,41,1788087291.416606,50,15.730166,15.681376
worker_6,42,1788087291.432353,50,15.742046,15.697536
worker_6,43,1788087291.448111,50,15.841871,15.795904
worker_6,44,1788087291.463969,50,15.655841,15.610688
worker_6,45,1788087291.479641,50,15.702675,15.650080
worker_6,46,1788087291.495365,50,15.913835,15.639968
worker_6,47,1788087291.511330,50,15.935168,15.806240
worker_6,48,1788087291.527292,50,15.812130,15.756224
worker_6,49,1788087291.543140,50,15.797380,15.736320
worker_6,50,1788087291.558964,50,15.758102,15.694784
worker_6,51,1788087291.574745,50,15.755953,15.702432
worker_6,52,1788087291.590521,50,15.639036,15.588480
worker_6,53,1788087291.606179,50,15.876612,15.605408
worker_6,54,1788087291.622106,50,15.875325,15.749280
worker_6,55,1788087291.638009,50,15.722332,15.665088
worker_6,56,1788087291.653750,50,15.808769,15.760992
worker_6,57,1788087291.669578,50,15.696285,15.646080
worker_6,58,1788087291.685292,50,15.928982,15.658144
worker_6,59,1788087291.701272,50,16.097687,15.757344
worker_6,60,1788087291.717417,50,15.853000,15.724640
worker_6,61,1788087291.733296,50,15.643378,15.586208
worker_6,62,1788087291.748958,50,15.809925,15.762496
worker_6,63,1788087291.764787,50,15.731240,15.672192
worker_6,64,1788087291.780544,50,15.738647,15.663936
worker_6,65,1788087291.796305,50,15.997668,15.702528
worker_6,66,1788087291.812354,50,16.095271,15.751296
worker_6,67,1788087291.828495,50,15.862834,15.732352
worker_6,68,1788087291.844399,50,15.752619,15.683840
worker_6,69,1788087291.860172,50,15.681397,15.625920
worker_6,70,1788087291.875875,50,15.796732,15.734976
worker_6,71,1788087291.891694,50,15.902094,15.619328
worker_6,72,1788087291.907644,50,16.158079,15.825056
worker_6,73,1788087291.923849,50,16.002447,15.880672
worker_6,74,1788087291.939876,50,15.868500,15.814208
worker_6,75,1788087291.955763,50,15.702519,15.649056
worker_6,76,1788087291.971492,50,15.820889,15.757376
worker_6,77,1788087291.987334,50,15.525461,15.463744
worker_6,78,1788087292.002890,50,15.720953,15.649088
worker_6,79,1788087292.018635,50,15.726038,15.670336
worker_6,80,1788087292.034387,50,15.799306,15.738496
worker_6,81,1788087292.050205,50,15.735102,15.682304
worker_6,82,1788087292.065961,50,15.700231,15.621088
worker_6,83,1788087292.081682,50,15.619332,15.564032
worker_6,84,1788087292.097321,50,15.706499,15.649120
worker_6,85,1788087292.113045,50,15.895871,15.620064
worker_6,86,1788087292.128991,50,16.048345,15.719808
worker_6,87,1788087292.145087,50,15.975781,15.853088
worker_6,88,1788087292.161103,50,15.717814,15.650336
worker_6,89,1788087292.176843,50,15.676203,15.607040
worker_6,90,1788087292.192546,50,15.865724,15.592192
worker_6,91,1788087292.208456,50,15.665925,15.542688
worker_6,92,1788087292.224155,50,15.769362,15.701216
worker_6,93,1788087292.239948,50,15.701777,15.641888
worker_6,94,1788087292.255672,50,15.641119,15.585984
worker_6,95,1788087292.271332,50,15.662000,15.608768
worker_6,96,1788087292.287014,50,15.907705,15.644384
worker_6,97,1788087292.302968,50,15.700731,15.520096
worker_6,98,1788087292.318715,50,15.682305,15.560928
worker_6,99,1788087292.334423,50,15.656498,15.596480
worker_6,100,1788087292.350104,50,15.761129,15.695680
worker_6,101,1788087292.365887,50,15.724880,15.666592
worker_6,102,1788087292.381631,50,15.643775,15.585952
worker_6,103,1788087292.397299,50,15.856472,15.586496
worker_6,104,1788087292.413201,50,16.010889,15.683904
worker_6,105,1788087292.429259,50,15.704999,15.576960
worker_6,106,1788087292.444992,50,15.722148,15.659520
worker_6,107,1788087292.460750,50,15.704536,15.647808
worker_6,108,1788087292.476477,50,15.856055,15.781568
worker_6,109,1788087292.492356,50,15.657350,15.595968
worker_6,110,1788087292.508035,50,15.689850,15.637536
worker_6,111,1788087292.523743,50,15.518016,15.466816
worker_6,112,1788087292.539279,50,15.714535,15.656832
worker_6,113,1788087292.555017,50,15.700897,15.635872
worker_6,114,1788087292.570740,50,15.725083,15.672128
worker_6,115,1788087292.586481,50,15.617785,15.567360
worker_6,116,1788087292.602121,50,15.652600,15.594496
worker_6,117,1788087292.617793,50,15.563266,15.507040
worker_6,118,1788087292.633376,50,15.820371,15.555840
worker_6,119,1788087292.649244,50,15.768629,15.643712
worker_6,120,1788087292.665044,50,15.688842,15.616576
worker_6,121,1788087292.680753,50,15.699249,15.638368
worker_6,122,1788087292.696480,50,15.813667,15.538336
worker_6,123,1788087292.712341,50,15.916473,15.723872
worker_6,124,1788087292.728304,50,16.053493,15.748448
worker_6,125,1788087292.744383,50,15.428887,15.369824
worker_6,126,1788087292.759830,50,15.580758,15.531584
worker_6,127,1788087292.775439,50,15.581583,15.521600
worker_6,128,1788087292.791043,50,15.853972,15.580512
worker_6,129,1788087292.806947,50,16.045197,15.705376
worker_6,130,1788087292.823040,50,15.964771,15.615552
worker_6,131,1788087292.839053,50,15.788463,15.652800
worker_6,132,1788087292.854867,50,15.651944,15.597664
worker_6,133,1788087292.870537,50,15.619721,15.571904
worker_6,134,1788087292.886173,50,15.577757,15.519488
worker_6,135,1788087292.901774,50,16.096836,15.815040
worker_6,136,1788087292.917919,50,16.023400,15.643552
worker_6,137,1788087292.933991,50,16.140910,15.801472
worker_6,138,1788087292.950180,50,15.905557,15.782432
worker_6,139,1788087292.966110,50,15.889131,15.833600
worker_6,140,1788087292.982018,50,15.700685,15.439648
worker_6,141,1788087292.997767,50,16.001306,15.670752
worker_6,142,1788087293.013819,50,16.083206,15.747168
worker_6,143,1788087293.029950,50,16.187271,15.849696
worker_6,144,1788087293.046185,50,15.969260,15.846592
worker_6,145,1788087293.062178,50,15.604701,15.549536
worker_6,146,1788087293.077814,50,15.900065,15.636704
worker_6,147,1788087293.093762,50,15.932492,15.602528
worker_6,148,1788087293.109746,50,16.118058,15.779744
worker_6,149,1788087293.125911,50,16.004594,15.671456
worker_6,150,1788087293.142067,50,15.794028,15.659296
worker_6,151,1788087293.157890,50,15.582507,15.522432
worker_6,152,1788087293.173494,50,15.474803,15.424896
worker_6,153,1788087293.188987,50,15.839870,15.554592
worker_6,154,1788087293.204877,50,16.102816,15.749632
worker_6,155,1788087293.221028,50,15.994362,15.664672
worker_6,156,1788087293.237069,50,15.957584,15.826272
