label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_2,0,1788087030.584606,50,3.761939,1.100416
worker_2,1,1788087030.588413,50,3.631096,1.098368
worker_2,2,1788087030.592070,50,4.752058,1.097824
worker_2,3,1788087030.596842,50,4.769429,1.096448
worker_2,4,1788087030.601630,50,4.766153,1.095776
worker_2,5,1788087030.606414,50,4.772957,1.096096
worker_2,6,1788087030.611208,50,4.756068,1.097856
worker_2,7,1788087030.615981,50,4.772947,1.098560
worker_2,8,1788087030.620770,50,4.768152,1.097728
worker_2,9,1788087030.625555,50,4.764994,1.095520
worker_2,10,1788087030.630347,50,4.769993,1.103680
worker_2,11,1788087030.635134,50,4.772551,1.096608
worker_2,12,1788087030.639924,50,4.768743,1.097504
worker_2,13,1788087030.644710,50,4.771458,1.100512
worker_2,14,1788087030.649496,50,4.773225,1.095520
worker_2,15,1788087030.654284,50,4.767291,1.095744
worker_2,16,1788087030.659067,50,4.982663,1.097632
worker_2,17,1788087030.664102,50,4.756643,1.096512
worker_2,18,1788087030.668906,50,4.737317,1.097888
worker_2,19,1788087030.673691,50,4.741271,1.097824
worker_2,20,1788087030.678480,50,4.755133,1.099840
worker_2,21,1788087030.683281,50,4.746132,1.098752
worker_2,22,1788087030.688073,50,4.538002,1.096032
worker_2,23,1788087030.692634,50,4.984403,1.106368
worker_2,24,1788087030.697667,50,4.536428,1.097408
worker_2,25,1788087030.702227,50,4.962959,1.096704
worker_2,26,1788087030.707238,50,4.536020,1.096480
worker_2,27,1788087030.711797,50,4.763262,1.096192
worker_2,28,1788087030.716578,50,4.768734,1.096768
worker_2,29,1788087030.721376,50,4.982450,1.097920
worker_2,30,1788087030.726405,50,4.522631,1.096832
worker_2,31,1788087030.730953,50,4.821078,1.100256
worker_2,32,1788087030.735821,50,4.694910,1.096288
worker_2,33,1788087030.740542,50,4.755587,1.099520
worker_2,34,1788087030.745319,50,4.765966,1.097856
worker_2,35,1788087030.750102,50,4.786347,1.097792
worker_2,36,1788087030.754904,50,4.978023,1.097760
worker_2,37,1788087030.759932,50,4.532067,1.097888
worker_2,38,1788087030.764489,50,4.985024,1.097248
worker_2,39,1788087030.769522,50,4.532038,1.096896
worker_2,40,1788087030.774078,50,4.965274,1.097440
worker_2,41,1788087030.779090,50,4.534334,1.098144
worker_2,42,1788087030.783648,50,4.769328,1.100576
worker_2,43,1788087030.788434,50,4.932957,1.095744
worker_2,44,1788087030.793383,50,4.959431,1.097856
worker_2,45,1788087030.798389,50,4.565308,1.096864
worker_2,46,1788087030.802977,50,4.821105,1.097408
worker_2,47,1788087030.807844,50,4.536417,1.099552
worker_2,48,1788087030.812405,50,4.975125,1.098336
worker_2,49,1788087030.817442,50,4.525668,1.097824
worker_2,50,1788087030.821992,50,4.965570,1.098624
worker_2,51,1788087030.827005,50,4.536779,1.096384
worker_2,52,1788087030.831565,50,4.758521,1.098592
worker_2,53,1788087030.836343,50,4.777244,1.096352
worker_2,54,1788087030.841137,50,4.983690,1.097760
worker_2,55,1788087030.846169,50,4.555178,1.099552
worker_2,56,1788087030.850748,50,4.963570,1.096640
worker_2,57,1788087030.855759,50,4.535622,1.096736
worker_2,58,1788087030.860319,50,4.760142,1.098304
worker_2,59,1788087030.865098,50,4.776864,1.096800
worker_2,60,1788087030.869892,50,4.980329,1.096928
worker_2,61,1788087030.874920,50,4.534825,1.097120
worker_2,62,1788087030.879478,50,4.764023,1.097120
worker_2,63,1788087030.884260,50,4.765549,1.100928
worker_2,64,1788087030.889042,50,4.770291,1.097984
worker_2,65,1788087030.893829,50,4.773956,1.097408
worker_2,66,1788087030.898619,50,4.769569,1.097120
worker_2,67,1788087030.903405,50,4.770494,1.095648
worker_2,68,1788087030.908202,50,4.770179,1.096960
worker_2,69,1788087030.912988,50,4.783800,1.107424
worker_2,70,1788087030.917787,50,4.770281,1.096416
worker_2,71,1788087030.922572,50,4.776124,1.099584
worker_2,72,1788087030.927363,50,4.769494,1.098048
worker_2,73,1788087030.932149,50,4.776781,1.097568
worker_2,74,1788087030.936940,50,4.996200,1.097920
worker_2,75,1788087030.941986,50,4.541956,1.098432
worker_2,76,1788087030.946553,50,4.970986,1.097152
worker_2,77,1788087030.951574,50,4.537760,1.097728
worker_2,78,1788087030.956136,50,4.761457,1.100256
worker_2,79,1788087030.960916,50,4.770753,1.103680
worker_2,80,1788087030.965704,50,4.976005,1.095392
worker_2,81,1788087030.970728,50,4.531019,1.098912
worker_2,82,1788087030.975283,50,4.752929,1.097440
worker_2,83,1788087030.980054,50,4.774354,1.096704
worker_2,84,1788087030.984846,50,4.766919,1.095840
worker_2,85,1788087030.989629,50,4.768013,1.096384
worker_2,86,1788087030.994414,50,4.770030,1.096416
worker_2,87,1788087030.999199,50,4.982764,1.098432
worker_2,88,1788087031.004256,50,4.511595,1.097760
worker_2,89,1788087031.008793,50,4.973634,1.098816
worker_2,90,1788087031.013815,50,4.537919,1.096640
worker_2,91,1788087031.018378,50,4.968986,1.098144
worker_2,92,1788087031.023396,50,4.534502,1.097280
worker_2,93,1788087031.027957,50,4.758133,1.098240
worker_2,94,1788087031.032732,50,4.797782,1.115776
worker_2,95,1788087031.037546,50,4.986719,1.098464
worker_2,96,1788087031.042581,50,4.532521,1.095776
worker_2,97,1788087031.047137,50,4.968699,1.096864
worker_2,98,1788087031.052153,50,4.542650,1.098048
worker_2,99,1788087031.056719,50,4.971598,1.105248
worker_2,100,1788087031.061738,50,4.537086,1.097504
worker_2,101,1788087031.066299,50,4.965422,1.098432
worker_2,102,1788087031.071312,50,4.539039,1.096544
worker_2,103,1788087031.075876,50,4.759577,1.097792
worker_2,104,1788087031.080653,50,4.768189,1.098368
worker_2,105,1788087031.085438,50,4.987061,1.097696
worker_2,106,1788087031.090473,50,4.554195,1.097600
worker_2,107,1788087031.095065,50,4.944385,1.098208
worker_2,108,1788087031.100060,50,4.537038,1.100192
worker_2,109,1788087031.104624,50,4.823559,1.097152
worker_2,110,1788087031.109497,50,4.680104,1.097440
worker_2,111,1788087031.114202,50,4.757421,1.096640
worker_2,112,1788087031.118977,50,4.976468,1.097760
worker_2,113,1788087031.124002,50,4.538854,1.097376
worker_2,114,1788087031.128567,50,4.963839,1.096864
worker_2,115,1788087031.133578,50,4.541086,1.096704
worker_2,116,1788087031.138142,50,4.963394,1.097536
worker_2,117,1788087031.143153,50,4.537807,1.096320
worker_2,118,1788087031.147715,50,4.757281,1.097184
worker_2,119,1788087031.152489,50,4.770921,1.096960
worker_2,120,1788087031.157277,50,4.979227,1.097856
worker_2,121,1788087031.162303,50,4.536927,1.097568
worker_2,122,1788087031.166864,50,4.997514,1.096480
worker_2,123,1788087031.171908,50,4.528038,1.101312
