label,iteration,start_unix_s,wall_ms,cuda_ms
uma_1g,0,1788082649.796897,0.995623,0.913664
uma_1g,1,1788082649.797916,0.914649,0.882272
uma_1g,2,1788082649.798840,0.906816,0.878784
uma_1g,3,1788082649.799754,0.897371,0.870368
uma_1g,4,1788082649.800657,0.894862,0.869120
uma_1g,5,1788082649.801557,0.897094,0.871712
uma_1g,6,1788082649.802460,0.891333,0.866592
uma_1g,7,1788082649.803357,0.909075,0.883392
uma_1g,8,1788082649.804272,0.946159,0.915872
uma_1g,9,1788082649.805224,0.903760,0.872128
uma_1g,10,1788082649.806133,0.914853,0.889024
uma_1g,11,1788082649.807053,0.931324,0.894176
uma_1g,12,1788082649.807991,0.951817,0.909472
uma_1g,13,1788082649.808948,0.909723,0.884928
uma_1g,14,1788082649.809862,0.896953,0.871552
uma_1g,15,1788082649.810764,0.898120,0.872960
uma_1g,16,1788082649.811667,0.896806,0.872512
uma_1g,17,1788082649.812570,0.888825,0.864704
uma_1g,18,1788082649.813463,0.897501,0.873056
uma_1g,19,1788082649.814366,0.932630,0.908896
uma_1g,20,1788082649.815304,0.955686,0.927008
uma_1g,21,1788082649.816265,0.903834,0.876864
uma_1g,22,1788082649.817174,0.896463,0.872192
uma_1g,23,1788082649.818076,0.931454,0.901440
uma_1g,24,1788082649.819012,0.921482,0.895168
uma_1g,25,1788082649.819939,0.928603,0.902848
uma_1g,26,1788082649.820873,0.931196,0.905568
uma_1g,27,1788082649.821810,0.938797,0.914496
uma_1g,28,1788082649.822753,0.926251,0.902400
uma_1g,29,1788082649.823685,0.950001,0.920448
uma_1g,30,1788082649.824641,1.011067,0.974464
uma_1g,31,1788082649.825657,0.939260,0.908768
uma_1g,32,1788082649.826603,0.968677,0.939072
uma_1g,33,1788082649.827577,0.915806,0.888064
uma_1g,34,1788082649.828498,0.924519,0.900064
uma_1g,35,1788082649.829428,1.121809,0.876768
uma_1g,36,1788082649.830595,1.133410,1.028512
uma_1g,37,1788082649.831738,0.934353,0.902624
uma_1g,38,1788082649.832680,0.929973,0.901440
uma_1g,39,1788082649.833616,0.891853,0.867264
uma_1g,40,1788082649.834515,0.935695,0.911040
uma_1g,41,1788082649.835456,0.935612,0.908192
uma_1g,42,1788082649.836397,0.918806,0.893792
uma_1g,43,1788082649.837321,0.926168,0.899456
uma_1g,44,1788082649.838252,0.926112,0.899968
uma_1g,45,1788082649.839183,0.939778,0.912416
uma_1g,46,1788082649.840128,0.922112,0.894784
uma_1g,47,1788082649.841056,0.919676,0.895072
uma_1g,48,1788082649.841980,0.980150,0.950112
uma_1g,49,1788082649.842966,0.985603,0.946496
uma_1g,50,1788082649.843956,0.967437,0.938048
uma_1g,51,1788082649.844929,0.906770,0.882144
uma_1g,52,1788082649.845842,0.943454,0.913248
uma_1g,53,1788082649.846790,0.942770,0.901984
uma_1g,54,1788082649.847738,0.937955,0.903616
uma_1g,55,1788082649.848681,0.921529,0.887776
uma_1g,56,1788082649.849607,0.901537,0.877920
uma_1g,57,1788082649.850514,0.889907,0.866432
uma_1g,58,1788082649.851409,0.924899,0.890272
uma_1g,59,1788082649.852339,0.932853,0.896352
uma_1g,60,1788082649.853276,0.930565,0.894240
uma_1g,61,1788082649.854212,1.153642,0.963808
uma_1g,62,1788082649.855411,1.167310,1.060768
uma_1g,63,1788082649.856600,1.222375,0.934208
uma_1g,64,1788082649.857881,1.233476,1.095776
uma_1g,65,1788082649.859136,1.237105,0.958240
uma_1g,66,1788082649.860428,1.206078,1.072288
uma_1g,67,1788082649.861655,0.956650,0.905504
uma_1g,68,1788082649.862625,0.929019,0.887968
uma_1g,69,1788082649.863566,0.943696,0.898528
uma_1g,70,1788082649.864521,0.945798,0.908256
uma_1g,71,1788082649.865477,1.032066,0.978144
uma_1g,72,1788082649.866522,0.982233,0.943008
uma_1g,73,1788082649.867516,1.002381,0.959904
uma_1g,74,1788082649.868529,0.974095,0.931776
uma_1g,75,1788082649.869515,0.945529,0.900480
uma_1g,76,1788082649.870474,0.928491,0.885792
uma_1g,77,1788082649.871414,0.933418,0.893696
uma_1g,78,1788082649.872360,0.949937,0.903712
uma_1g,79,1788082649.873321,0.939111,0.897376
uma_1g,80,1788082649.874271,0.970113,0.931104
uma_1g,81,1788082649.875252,0.953371,0.913632
uma_1g,82,1788082649.876216,0.933641,0.886848
uma_1g,83,1788082649.877160,0.928241,0.884128
uma_1g,84,1788082649.878099,0.953954,0.901408
uma_1g,85,1788082649.879064,0.948881,0.908448
uma_1g,86,1788082649.880024,0.946621,0.907808
uma_1g,87,1788082649.880982,0.944353,0.905440
uma_1g,88,1788082649.881937,0.957473,0.915872
uma_1g,89,1788082649.882905,0.944178,0.903072
uma_1g,90,1788082649.883859,0.954020,0.902976
uma_1g,91,1788082649.884824,0.959149,0.920192
uma_1g,92,1788082649.885796,0.951316,0.904096
uma_1g,93,1788082649.886758,1.177847,0.895296
uma_1g,94,1788082649.888013,1.222939,1.088096
uma_1g,95,1788082649.889256,0.980880,0.921984
uma_1g,96,1788082649.890252,0.962159,0.918624
uma_1g,97,1788082649.891225,0.964399,0.922912
uma_1g,98,1788082649.892201,0.949103,0.901056
uma_1g,99,1788082649.893162,1.331812,0.924224
uma_1g,100,1788082649.894553,1.332412,1.064576
uma_1g,101,1788082649.895906,1.094762,0.907520
uma_1g,102,1788082649.897016,1.071483,0.929824
uma_1g,103,1788082649.898099,1.088466,0.908096
uma_1g,104,1788082649.899199,0.958511,0.888608
uma_1g,105,1788082649.900171,0.953954,0.897792
uma_1g,106,1788082649.901136,1.083021,0.912320
uma_1g,107,1788082649.902231,1.074762,0.897152
uma_1g,108,1788082649.903319,1.109892,0.924512
uma_1g,109,1788082649.904441,1.024243,0.965920
uma_1g,110,1788082649.905478,0.951352,0.903232
uma_1g,111,1788082649.906440,1.082289,0.908128
uma_1g,112,1788082649.907533,1.086409,0.915456
uma_1g,113,1788082649.908631,1.124735,0.942912
uma_1g,114,1788082649.909767,1.118114,0.935200
uma_1g,115,1788082649.910896,1.096411,0.911456
uma_1g,116,1788082649.912003,1.065706,0.891168
uma_1g,117,1788082649.913080,1.155411,0.970720
uma_1g,118,1788082649.914247,1.124586,0.948384
uma_1g,119,1788082649.915382,0.953057,0.902144
uma_1g,120,1788082649.916347,0.947140,0.908672
uma_1g,121,1788082649.917305,0.925214,0.888000
uma_1g,122,1788082649.918241,0.928038,0.881728
uma_1g,123,1788082649.919181,0.948178,0.902304
uma_1g,124,1788082649.920141,0.956195,0.917504
uma_1g,125,1788082649.921108,0.927567,0.889888
uma_1g,126,1788082649.922046,0.921195,0.883552
uma_1g,127,1788082649.922978,0.920853,0.883488
uma_1g,128,1788082649.923910,0.924334,0.886592
uma_1g,129,1788082649.924847,0.926289,0.887616
uma_1g,130,1788082649.925784,0.921547,0.883936
uma_1g,131,1788082649.926716,0.920260,0.881632
uma_1g,132,1788082649.927647,1.150864,0.882880
uma_1g,133,1788082649.928857,1.174791,1.044096
uma_1g,134,1788082649.930052,0.952446,0.905792
uma_1g,135,1788082649.931019,0.933834,0.893088
uma_1g,136,1788082649.931965,0.976483,0.922144
uma_1g,137,1788082649.932953,0.932223,0.892512
uma_1g,138,1788082649.933897,0.927112,0.888352
uma_1g,139,1788082649.934836,0.923585,0.883712
uma_1g,140,1788082649.935771,0.991594,0.950848
uma_1g,141,1788082649.936774,0.930121,0.891968
uma_1g,142,1788082649.937714,0.954742,0.916960
uma_1g,143,1788082649.938680,0.961659,0.915040
uma_1g,144,1788082649.939652,0.929195,0.888992
uma_1g,145,1788082649.940592,0.918334,0.880384
uma_1g,146,1788082649.941521,0.923325,0.885504
uma_1g,147,1788082649.942454,0.920834,0.882720
uma_1g,148,1788082649.943389,0.920066,0.881888
uma_1g,149,1788082649.944320,0.939149,0.899744
uma_1g,150,1788082649.945270,0.968742,0.931680
uma_1g,151,1788082649.946249,0.962956,0.924512
uma_1g,152,1788082649.947224,0.942381,0.900960
uma_1g,153,1788082649.948177,0.953835,0.916800
uma_1g,154,1788082649.949141,0.945501,0.899712
uma_1g,155,1788082649.950097,0.966381,0.916992
uma_1g,156,1788082649.951116,0.950983,0.897984
uma_1g,157,1788082649.952078,0.953047,0.914144
uma_1g,158,1788082649.953043,0.920862,0.882880
uma_1g,159,1788082649.953974,0.930020,0.890240
uma_1g,160,1788082649.954916,0.924177,0.883456
uma_1g,161,1788082649.955851,0.937722,0.898912
uma_1g,162,1788082649.956800,0.972409,0.934368
uma_1g,163,1788082649.957783,0.952280,0.911648
uma_1g,164,1788082649.958747,0.930770,0.890400
uma_1g,165,1788082649.959688,0.923992,0.885184
uma_1g,166,1788082649.960624,0.942076,0.891744
uma_1g,167,1788082649.961576,0.945066,0.906880
uma_1g,168,1788082649.962532,0.947307,0.901248
uma_1g,169,1788082649.963490,0.939724,0.890784
uma_1g,170,1788082649.964441,1.185495,0.908672
uma_1g,171,1788082649.965686,1.181161,1.049536
uma_1g,172,1788082649.966985,0.964158,0.910688
uma_1g,173,1788082649.967966,0.986900,0.929664
uma_1g,174,1788082649.968966,0.956446,0.917888
uma_1g,175,1788082649.969935,0.980075,0.931648
uma_1g,176,1788082649.970926,0.926056,0.887456
uma_1g,177,1788082649.971863,0.924787,0.884736
uma_1g,178,1788082649.972800,0.927584,0.887040
uma_1g,179,1788082649.973738,0.919158,0.881024
uma_1g,180,1788082649.974668,0.926317,0.888384
uma_1g,181,1788082649.975605,0.923112,0.884864
uma_1g,182,1788082649.976540,0.927287,0.886560
uma_1g,183,1788082649.977478,0.921214,0.883328
uma_1g,184,1788082649.978410,0.923667,0.885088
uma_1g,185,1788082649.979345,0.933547,0.891808
uma_1g,186,1788082649.980290,0.947075,0.902976
uma_1g,187,1788082649.981248,0.924195,0.886400
uma_1g,188,1788082649.982183,1.154928,0.887328
uma_1g,189,1788082649.983398,1.179819,1.048928
uma_1g,190,1788082649.984599,0.956871,0.909440
uma_1g,191,1788082649.985569,0.934158,0.892544
uma_1g,192,1788082649.986516,0.951028,0.895776
uma_1g,193,1788082649.987475,0.915917,0.881344
uma_1g,194,1788082649.988398,0.926788,0.892192
uma_1g,195,1788082649.989333,0.911065,0.873824
uma_1g,196,1788082649.990251,0.904297,0.873600
uma_1g,197,1788082649.991163,1.112781,0.877888
uma_1g,198,1788082649.992326,1.133790,1.023136
uma_1g,199,1788082649.993474,0.927010,0.890976
uma_1g,200,1788082649.994410,0.908899,0.878848
uma_1g,201,1788082649.995328,0.912204,0.878944
uma_1g,202,1788082649.996250,1.129745,0.880832
uma_1g,203,1788082649.997429,1.139532,1.023456
uma_1g,204,1788082649.998584,0.936557,0.897280
uma_1g,205,1788082649.999532,0.916917,0.883808
uma_1g,206,1788082650.000459,0.913427,0.880704
uma_1g,207,1788082650.001381,0.910890,0.879552
uma_1g,208,1788082650.002300,0.906037,0.874560
uma_1g,209,1788082650.003214,0.914547,0.882720
uma_1g,210,1788082650.004138,0.912306,0.880096
uma_1g,211,1788082650.005058,0.909324,0.878624
uma_1g,212,1788082650.005975,0.907584,0.876864
uma_1g,213,1788082650.006893,0.906973,0.876416
uma_1g,214,1788082650.007808,0.969575,0.916992
uma_1g,215,1788082650.008788,0.925833,0.887872
uma_1g,216,1788082650.009724,0.942972,0.907840
uma_1g,217,1788082650.010677,0.934343,0.897024
uma_1g,218,1788082650.011621,0.919324,0.883680
uma_1g,219,1788082650.012551,0.918853,0.883360
uma_1g,220,1788082650.013480,0.919120,0.884032
uma_1g,221,1788082650.014408,1.005965,0.881600
uma_1g,222,1788082650.015472,1.163003,1.038944
uma_1g,223,1788082650.016654,0.942751,0.900128
uma_1g,224,1788082650.017610,0.930472,0.893216
uma_1g,225,1788082650.018553,0.919694,0.883104
uma_1g,226,1788082650.019483,0.920723,0.884288
uma_1g,227,1788082650.020414,0.920768,0.884448
uma_1g,228,1788082650.021345,0.924314,0.888064
uma_1g,229,1788082650.022279,0.915797,0.880448
uma_1g,230,1788082650.023205,0.920398,0.884768
uma_1g,231,1788082650.024135,0.916631,0.881088
uma_1g,232,1788082650.025061,0.914362,0.879968
uma_1g,233,1788082650.025986,0.916917,0.881952
uma_1g,234,1788082650.026912,0.916055,0.880768
uma_1g,235,1788082650.027838,0.957436,0.917408
uma_1g,236,1788082650.028805,0.933714,0.889824
uma_1g,237,1788082650.029750,0.933167,0.896640
uma_1g,238,1788082650.030693,0.925825,0.890016
uma_1g,239,1788082650.031628,0.921620,0.885888
uma_1g,240,1788082650.032560,0.917233,0.881792
uma_1g,241,1788082650.033487,0.920537,0.885376
uma_1g,242,1788082650.034418,0.916092,0.879488
uma_1g,243,1788082650.035344,0.917427,0.881568
uma_1g,244,1788082650.036272,0.934103,0.882784
uma_1g,245,1788082650.037216,0.921435,0.885536
uma_1g,246,1788082650.038148,0.924112,0.887776
uma_1g,247,1788082650.039082,0.917537,0.881792
uma_1g,248,1788082650.040010,1.041761,0.882336
uma_1g,249,1788082650.041103,1.105882,0.987840
uma_1g,250,1788082650.042236,0.978815,0.927456
uma_1g,251,1788082650.043226,0.943343,0.897216
uma_1g,252,1788082650.044186,0.984113,0.932352
uma_1g,253,1788082650.045187,1.100761,0.922656
uma_1g,254,1788082650.046299,0.914242,0.883264
uma_1g,255,1788082650.047221,0.926509,0.884448
uma_1g,256,1788082650.048156,0.946981,0.911616
uma_1g,257,1788082650.049116,0.933731,0.893920
uma_1g,258,1788082650.050063,0.928853,0.889696
uma_1g,259,1788082650.051003,0.927167,0.888096
uma_1g,260,1788082650.051942,0.938306,0.899296
uma_1g,261,1788082650.052891,0.924407,0.886048
uma_1g,262,1788082650.053827,0.921843,0.882784
uma_1g,263,1788082650.054760,0.923751,0.885184
uma_1g,264,1788082650.055695,0.920464,0.882080
uma_1g,265,1788082650.056628,0.925620,0.886592
uma_1g,266,1788082650.057565,0.926389,0.888800
uma_1g,267,1788082650.058502,0.924250,0.886528
uma_1g,268,1788082650.059437,1.087909,0.889920
uma_1g,269,1788082650.060540,0.940945,0.897504
uma_1g,270,1788082650.061492,0.931537,0.892928
uma_1g,271,1788082650.062434,0.924344,0.885728
uma_1g,272,1788082650.063370,1.102965,0.888096
uma_1g,273,1788082650.064485,0.935491,0.891840
uma_1g,274,1788082650.065432,0.930222,0.892992
uma_1g,275,1788082650.066373,0.924186,0.886752
uma_1g,276,1788082650.067309,0.924797,0.884160
uma_1g,277,1788082650.068245,0.929537,0.888576
uma_1g,278,1788082650.069186,0.924037,0.884800
uma_1g,279,1788082650.070122,0.924750,0.885248
uma_1g,280,1788082650.071057,0.931890,0.882400
uma_1g,281,1788082650.072001,0.921203,0.881184
uma_1g,282,1788082650.072933,0.917815,0.880128
uma_1g,283,1788082650.073861,0.920964,0.883872
uma_1g,284,1788082650.074793,0.935102,0.889472
uma_1g,285,1788082650.075739,0.962019,0.914368
uma_1g,286,1788082650.076713,0.937370,0.892480
uma_1g,287,1788082650.077663,0.925852,0.887264
uma_1g,288,1788082650.078600,0.925853,0.888192
uma_1g,289,1788082650.079536,1.015825,0.900416
uma_1g,290,1788082650.080564,0.935704,0.888352
uma_1g,291,1788082650.081512,0.933741,0.892352
uma_1g,292,1788082650.082457,0.924889,0.884192
uma_1g,293,1788082650.083393,0.924806,0.884640
uma_1g,294,1788082650.084328,0.923038,0.883104
uma_1g,295,1788082650.085262,0.923610,0.884512
uma_1g,296,1788082650.086197,0.928694,0.889760
uma_1g,297,1788082650.087136,0.931584,0.892608
uma_1g,298,1788082650.088078,0.927390,0.889824
uma_1g,299,1788082650.089017,0.924250,0.886528
uma_1g,300,1788082650.089952,0.927352,0.882496
uma_1g,301,1788082650.090892,0.923750,0.885504
uma_1g,302,1788082650.091826,0.964574,0.919904
uma_1g,303,1788082650.092809,0.958464,0.908960
uma_1g,304,1788082650.093780,0.928056,0.887200
uma_1g,305,1788082650.094720,0.930195,0.891680
uma_1g,306,1788082650.095661,0.956806,0.914784
uma_1g,307,1788082650.096631,0.952917,0.907936
uma_1g,308,1788082650.097596,0.932130,0.893216
uma_1g,309,1788082650.098540,0.930334,0.888192
uma_1g,310,1788082650.099482,0.929991,0.888064
uma_1g,311,1788082650.100425,0.938509,0.890592
uma_1g,312,1788082650.101377,0.941834,0.893344
uma_1g,313,1788082650.102328,0.902529,0.872160
uma_1g,314,1788082650.103237,0.904269,0.875456
uma_1g,315,1788082650.104148,0.899602,0.871936
uma_1g,316,1788082650.105054,0.909148,0.876480
uma_1g,317,1788082650.105970,0.903417,0.875424
uma_1g,318,1788082650.106879,0.901269,0.874240
uma_1g,319,1788082650.107787,0.947139,0.914464
uma_1g,320,1788082650.108742,0.913093,0.884032
uma_1g,321,1788082650.109663,0.917370,0.876768
uma_1g,322,1788082650.110590,0.938352,0.895552
uma_1g,323,1788082650.111538,1.015817,0.905408
uma_1g,324,1788082650.112562,0.921889,0.890816
uma_1g,325,1788082650.113491,0.904926,0.877440
uma_1g,326,1788082650.114403,0.903379,0.872896
uma_1g,327,1788082650.115313,0.908167,0.878560
uma_1g,328,1788082650.116228,0.914288,0.877888
uma_1g,329,1788082650.117150,0.906268,0.878304
uma_1g,330,1788082650.118063,0.907983,0.879552
uma_1g,331,1788082650.118978,0.904305,0.876192
uma_1g,332,1788082650.119889,0.905723,0.872960
uma_1g,333,1788082650.120802,0.903323,0.875712
uma_1g,334,1788082650.121712,0.899065,0.871840
uma_1g,335,1788082650.122618,0.902231,0.873856
uma_1g,336,1788082650.123527,1.012427,0.886528
uma_1g,337,1788082650.124580,1.185336,0.989280
uma_1g,338,1788082650.125801,1.053947,0.962304
uma_1g,339,1788082650.126871,0.945473,0.905088
uma_1g,340,1788082650.127827,0.919463,0.883456
uma_1g,341,1788082650.128757,0.936908,0.888352
uma_1g,342,1788082650.129709,0.994677,0.919392
uma_1g,343,1788082650.130781,1.021668,0.937056
uma_1g,344,1788082650.131826,1.040372,0.936032
uma_1g,345,1788082650.132885,0.965732,0.913344
uma_1g,346,1788082650.133860,0.916241,0.882016
uma_1g,347,1788082650.134784,0.914241,0.883648
uma_1g,348,1788082650.135706,0.976871,0.896576
uma_1g,349,1788082650.136699,0.957010,0.902880
uma_1g,350,1788082650.137666,0.908520,0.878592
uma_1g,351,1788082650.138584,0.906833,0.878816
uma_1g,352,1788082650.139498,0.902779,0.874368
uma_1g,353,1788082650.140408,0.906787,0.873504
uma_1g,354,1788082650.141321,0.903074,0.876672
uma_1g,355,1788082650.142231,0.900204,0.873824
uma_1g,356,1788082650.143137,1.207828,0.879712
uma_1g,357,1788082650.144402,1.147049,1.021472
uma_1g,358,1788082650.145576,1.000733,0.942560
uma_1g,359,1788082650.146595,0.958242,0.909312
uma_1g,360,1788082650.147569,0.939316,0.895392
uma_1g,361,1788082650.148522,0.935677,0.893248
uma_1g,362,1788082650.149470,0.932362,0.892416
uma_1g,363,1788082650.150415,0.925742,0.886176
uma_1g,364,1788082650.151352,0.946962,0.894048
uma_1g,365,1788082650.152314,0.936684,0.894688
uma_1g,366,1788082650.153263,0.932788,0.892288
uma_1g,367,1788082650.154207,0.927677,0.887360
uma_1g,368,1788082650.155147,0.932843,0.890240
uma_1g,369,1788082650.156091,0.959945,0.920896
uma_1g,370,1788082650.157062,0.923871,0.885760
uma_1g,371,1788082650.157997,0.928658,0.890752
uma_1g,372,1788082650.158937,0.928323,0.888544
uma_1g,373,1788082650.159876,0.928427,0.890560
uma_1g,374,1788082650.160816,0.927177,0.888672
uma_1g,375,1788082650.161756,0.926214,0.886144
uma_1g,376,1788082650.162694,0.921324,0.883616
uma_1g,377,1788082650.163626,1.040141,0.912320
uma_1g,378,1788082650.164683,0.965852,0.915936
uma_1g,379,1788082650.165663,0.938981,0.891488
uma_1g,380,1788082650.166622,0.964214,0.906336
uma_1g,381,1788082650.167600,0.944583,0.891808
uma_1g,382,1788082650.168559,0.936388,0.895264
uma_1g,383,1788082650.169509,0.942010,0.901504
uma_1g,384,1788082650.170464,0.928519,0.888704
uma_1g,385,1788082650.171404,0.928566,0.889088
uma_1g,386,1788082650.172345,0.931603,0.888864
uma_1g,387,1788082650.173287,0.924185,0.886944
uma_1g,388,1788082650.174223,0.935250,0.888128
uma_1g,389,1788082650.175174,1.244874,0.899328
uma_1g,390,1788082650.176438,0.973287,0.915328
uma_1g,391,1788082650.177427,0.945964,0.902336
uma_1g,392,1788082650.178385,0.933214,0.893920
uma_1g,393,1788082650.179331,1.151178,0.891232
uma_1g,394,1788082650.180500,1.039752,0.913184
uma_1g,395,1788082650.181582,1.071048,0.976768
uma_1g,396,1788082650.182671,0.970853,0.911040
uma_1g,397,1788082650.183662,0.963482,0.911456
uma_1g,398,1788082650.184640,0.944918,0.896000
uma_1g,399,1788082650.185600,0.944389,0.897056
uma_1g,400,1788082650.186556,1.001269,0.895456
uma_1g,401,1788082650.187586,1.028539,0.940544
uma_1g,402,1788082650.188644,1.010945,0.940128
uma_1g,403,1788082650.189672,0.953121,0.902336
uma_1g,404,1788082650.190642,0.967510,0.906080
uma_1g,405,1788082650.191632,0.989389,0.927840
uma_1g,406,1788082650.192637,0.958010,0.909792
uma_1g,407,1788082650.193610,0.933353,0.891904
uma_1g,408,1788082650.194557,0.926352,0.886592
uma_1g,409,1788082650.195495,0.940982,0.901632
uma_1g,410,1788082650.196447,2.261755,0.900384
uma_1g,411,1788082650.198740,1.028669,0.946464
uma_1g,412,1788082650.199790,1.058687,0.966432
uma_1g,413,1788082650.200880,1.036242,0.957536
uma_1g,414,1788082650.201936,0.957705,0.908672
uma_1g,415,1788082650.202907,0.935742,0.893920
uma_1g,416,1788082650.203855,0.928195,0.886592
uma_1g,417,1788082650.204796,0.942436,0.890272
uma_1g,418,1788082650.205752,0.926601,0.887584
uma_1g,419,1788082650.206693,0.925880,0.886656
uma_1g,420,1788082650.207630,0.924464,0.885312
uma_1g,421,1788082650.208566,0.929816,0.889376
uma_1g,422,1788082650.209509,0.924861,0.886624
uma_1g,423,1788082650.210444,0.930557,0.886912
uma_1g,424,1788082650.211388,0.931973,0.889984
uma_1g,425,1788082650.212331,0.921621,0.883584
uma_1g,426,1788082650.213263,0.925879,0.887968
uma_1g,427,1788082650.214202,0.920371,0.882016
uma_1g,428,1788082650.215133,0.927269,0.889024
uma_1g,429,1788082650.216071,0.924556,0.886208
uma_1g,430,1788082650.217007,0.923472,0.885696
uma_1g,431,1788082650.217941,0.918972,0.882048
uma_1g,432,1788082650.218870,0.923890,0.885696
uma_1g,433,1788082650.219805,0.946353,0.908864
uma_1g,434,1788082650.220763,0.934362,0.888832
uma_1g,435,1788082650.221711,0.933027,0.894016
uma_1g,436,1788082650.222655,0.951102,0.911712
uma_1g,437,1788082650.223619,0.927760,0.889952
uma_1g,438,1788082650.224558,0.923834,0.885056
uma_1g,439,1788082650.225492,0.920676,0.883008
uma_1g,440,1788082650.226424,0.921278,0.883680
uma_1g,441,1788082650.227356,0.922222,0.884864
uma_1g,442,1788082650.228289,0.925446,0.888256
uma_1g,443,1788082650.229225,0.924001,0.886976
uma_1g,444,1788082650.230160,0.924296,0.886848
uma_1g,445,1788082650.231095,0.928028,0.886144
uma_1g,446,1788082650.232034,0.924557,0.884896
