label,iteration,start_unix_s,wall_ms,cuda_ms
uma_2g,138,1788082651.907434,0.726423,0.596320
uma_2g,139,1788082651.908184,0.489550,0.439264
uma_2g,140,1788082651.908687,0.500505,0.457152
uma_2g,141,1788082651.909199,0.474911,0.436928
uma_2g,142,1788082651.909685,0.509644,0.441728
uma_2g,143,1788082651.910209,0.501218,0.453984
uma_2g,144,1788082651.910722,0.468041,0.421024
uma_2g,145,1788082651.911203,0.493532,0.447584
uma_2g,146,1788082651.911707,0.474430,0.432032
uma_2g,147,1788082651.912192,0.486561,0.443040
uma_2g,148,1788082651.912692,0.499653,0.448960
uma_2g,149,1788082651.913204,0.461755,0.418528
uma_2g,150,1788082651.913678,0.495764,0.450976
uma_2g,151,1788082651.914190,0.462727,0.418464
uma_2g,152,1788082651.914664,0.479171,0.436384
uma_2g,153,1788082651.915154,0.483820,0.445344
uma_2g,154,1788082651.915650,0.470005,0.430496
uma_2g,155,1788082651.916131,0.495023,0.451136
uma_2g,156,1788082651.916637,0.453838,0.412704
uma_2g,157,1788082651.917102,0.499634,0.448224
uma_2g,158,1788082651.917613,0.483774,0.443648
uma_2g,159,1788082651.918108,0.490598,0.442176
uma_2g,160,1788082651.918611,0.504190,0.455360
uma_2g,161,1788082651.919127,0.462245,0.413536
uma_2g,162,1788082651.919601,0.495671,0.450592
uma_2g,163,1788082651.920110,0.533847,0.489344
uma_2g,164,1788082651.920656,0.749127,0.480576
uma_2g,165,1788082651.921466,0.718322,0.578176
uma_2g,166,1788082651.922209,0.544014,0.483968
uma_2g,167,1788082651.922770,0.472440,0.425024
uma_2g,168,1788082651.923257,0.506348,0.455872
uma_2g,169,1788082651.923776,0.481940,0.435200
uma_2g,170,1788082651.924272,0.550135,0.497952
uma_2g,171,1788082651.924835,0.494413,0.452192
uma_2g,172,1788082651.925433,0.516662,0.459232
uma_2g,173,1788082651.925968,0.512579,0.466464
uma_2g,174,1788082651.926494,0.460292,0.417728
uma_2g,175,1788082651.926968,0.503236,0.455136
uma_2g,176,1788082651.927484,0.477847,0.432448
uma_2g,177,1788082651.927974,0.505662,0.444800
uma_2g,178,1788082651.928493,0.501773,0.454144
uma_2g,179,1788082651.929006,0.469625,0.429824
uma_2g,180,1788082651.929488,0.484384,0.444256
uma_2g,181,1788082651.929984,0.460226,0.416672
uma_2g,182,1788082651.930457,0.484422,0.443008
uma_2g,183,1788082651.930954,0.490625,0.449216
uma_2g,184,1788082651.931457,0.487209,0.443328
uma_2g,185,1788082651.931956,0.496274,0.451488
uma_2g,186,1788082651.932465,0.459681,0.415840
uma_2g,187,1788082651.932937,0.497089,0.449888
uma_2g,188,1788082651.933446,0.478042,0.437312
uma_2g,189,1788082651.933936,0.479792,0.434592
uma_2g,190,1788082651.934428,0.484893,0.439616
uma_2g,191,1788082651.934926,0.470486,0.423424
uma_2g,192,1788082651.935409,0.496449,0.451840
