label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_8,0,1788087141.874751,50,15.392059,15.209344
worker_8,1,1788087141.890199,50,15.517643,15.442112
worker_8,2,1788087141.905750,50,15.413346,15.357248
worker_8,3,1788087141.921188,50,15.543263,15.467808
worker_8,4,1788087141.936769,50,15.525819,15.442016
worker_8,5,1788087141.952322,50,15.484698,15.429760
worker_8,6,1788087141.967826,50,15.484588,15.430080
worker_8,7,1788087141.983329,50,15.321096,15.274848
worker_8,8,1788087141.998670,50,15.620126,15.398528
worker_8,9,1788087142.014324,50,15.425503,15.189696
worker_8,10,1788087142.029784,50,15.550189,15.320864
worker_8,11,1788087142.045355,50,15.497493,15.312992
worker_8,12,1788087142.060871,50,15.534069,15.324384
worker_8,13,1788087142.076424,50,15.446419,15.339040
worker_8,14,1788087142.091886,50,15.325253,15.220384
worker_8,15,1788087142.107227,50,15.477531,15.277248
worker_8,16,1788087142.122722,50,15.411086,15.361888
worker_8,17,1788087142.138151,50,15.495023,15.447136
worker_8,18,1788087142.153664,50,15.487245,15.437888
worker_8,19,1788087142.169168,50,15.374374,15.329376
worker_8,20,1788087142.184561,50,15.397734,15.351200
worker_8,21,1788087142.199976,50,15.533375,15.483104
worker_8,22,1788087142.215527,50,15.376911,15.328704
worker_8,23,1788087142.230922,50,15.270419,15.225504
worker_8,24,1788087142.246210,50,15.396299,15.349568
worker_8,25,1788087142.261626,50,15.486384,15.436192
worker_8,26,1788087142.277130,50,15.448792,15.402208
worker_8,27,1788087142.292596,50,15.419152,15.372032
worker_8,28,1788087142.308032,50,15.382152,15.334656
worker_8,29,1788087142.323440,50,15.282854,15.234912
worker_8,30,1788087142.338741,50,15.577338,15.530176
worker_8,31,1788087142.354336,50,15.293512,15.246080
worker_8,32,1788087142.369649,50,15.413549,15.366208
worker_8,33,1788087142.385081,50,15.385001,15.326528
worker_8,34,1788087142.400484,50,15.253852,15.204192
worker_8,35,1788087142.415755,50,15.295354,15.251968
worker_8,36,1788087142.431066,50,15.291418,15.236832
worker_8,37,1788087142.446373,50,15.316558,15.272416
worker_8,38,1788087142.461705,50,15.364456,15.318400
worker_8,39,1788087142.477085,50,15.442671,15.396448
worker_8,40,1788087142.492546,50,15.458346,15.409440
worker_8,41,1788087142.508020,50,15.215057,15.166784
worker_8,42,1788087142.523251,50,15.291299,15.242880
worker_8,43,1788087142.538558,50,15.409448,15.362336
worker_8,44,1788087142.553983,50,15.477521,15.431136
worker_8,45,1788087142.569477,50,15.479513,15.433824
worker_8,46,1788087142.584972,50,15.649468,15.601664
worker_8,47,1788087142.600637,50,15.401651,15.347904
worker_8,48,1788087142.616061,50,15.245122,15.195232
worker_8,49,1788087142.631339,50,15.189687,15.141536
worker_8,50,1788087142.646546,50,15.484356,15.435392
worker_8,51,1788087142.662045,50,15.527866,15.482400
worker_8,52,1788087142.677592,50,15.248234,15.200192
worker_8,53,1788087142.692856,50,15.606819,15.496896
worker_8,54,1788087142.708506,50,15.689451,15.374688
worker_8,55,1788087142.724263,50,15.464959,15.292704
worker_8,56,1788087142.739772,50,15.497966,15.354656
worker_8,57,1788087142.755314,50,15.672349,15.529632
worker_8,58,1788087142.771029,50,15.673645,15.534560
worker_8,59,1788087142.786745,50,15.536967,15.399872
worker_8,60,1788087142.802334,50,15.590136,15.455040
worker_8,61,1788087142.817967,50,15.577467,15.443424
worker_8,62,1788087142.833589,50,15.466541,15.334368
worker_8,63,1788087142.849097,50,15.521587,15.396960
worker_8,64,1788087142.864660,50,15.534125,15.417088
worker_8,65,1788087142.880250,50,15.567950,15.445760
worker_8,66,1788087142.895857,50,15.713174,15.435776
worker_8,67,1788087142.911616,50,15.503486,15.360672
worker_8,68,1788087142.927182,50,15.478959,15.332448
worker_8,69,1788087142.942700,50,15.577681,15.452512
worker_8,70,1788087142.958317,50,15.708663,15.590016
worker_8,71,1788087142.974065,50,15.542144,15.420160
worker_8,72,1788087142.989645,50,15.499320,15.382688
worker_8,73,1788087143.005186,50,15.589497,15.287648
worker_8,74,1788087143.020824,50,15.558885,15.401312
worker_8,75,1788087143.036425,50,15.614348,15.486144
worker_8,76,1788087143.052082,50,15.493448,15.370688
worker_8,77,1788087143.067615,50,15.569551,15.454336
worker_8,78,1788087143.083222,50,15.577329,15.453472
worker_8,79,1788087143.098836,50,15.641987,15.345664
worker_8,80,1788087143.114524,50,15.492448,15.348160
worker_8,81,1788087143.130060,50,15.501290,15.336416
worker_8,82,1788087143.145603,50,15.546004,15.403200
worker_8,83,1788087143.161194,50,15.613412,15.471104
worker_8,84,1788087143.176851,50,15.672728,15.361056
worker_8,85,1788087143.192574,50,15.563689,15.387456
worker_8,86,1788087143.208182,50,15.575542,15.406944
worker_8,87,1788087143.223806,50,15.398531,15.256480
worker_8,88,1788087143.239263,50,15.309048,15.194976
worker_8,89,1788087143.254608,50,15.429513,15.297888
worker_8,90,1788087143.270087,50,15.800154,15.479328
worker_8,91,1788087143.285937,50,15.799311,15.464832
worker_8,92,1788087143.301790,50,15.653912,15.319584
worker_8,93,1788087143.317496,50,15.605421,15.270688
worker_8,94,1788087143.333150,50,15.731422,15.391712
worker_8,95,1788087143.348932,50,15.751034,15.416288
worker_8,96,1788087143.364733,50,15.651516,15.320960
worker_8,97,1788087143.380433,50,15.704857,15.368032
worker_8,98,1788087143.396187,50,15.673718,15.482848
worker_8,99,1788087143.411909,50,15.608533,15.463616
worker_8,100,1788087143.427557,50,15.469903,15.362432
worker_8,101,1788087143.443064,50,15.415355,15.318784
worker_8,102,1788087143.458514,50,15.693071,15.571296
