label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_3,0,1788087253.612471,50,5.090137,4.802656
worker_3,1,1788087253.617605,50,7.788253,1.104896
worker_3,2,1788087253.625420,50,9.441573,1.100928
worker_3,3,1788087253.634882,50,9.565000,1.096480
worker_3,4,1788087253.644467,50,9.582463,1.096928
worker_3,5,1788087253.654080,50,9.533917,1.098464
worker_3,6,1788087253.663637,50,9.563407,1.097824
worker_3,7,1788087253.673220,50,9.581889,1.098272
worker_3,8,1788087253.682833,50,9.572908,1.098880
worker_3,9,1788087253.692443,50,9.541667,1.096608
worker_3,10,1788087253.702030,50,9.517416,1.096640
worker_3,11,1788087253.711571,50,9.573851,1.098080
worker_3,12,1788087253.721164,50,9.575389,1.098176
worker_3,13,1788087253.730757,50,9.776327,1.097280
worker_3,14,1788087253.740582,50,9.325470,1.096384
worker_3,15,1788087253.749935,50,9.556297,1.096352
worker_3,16,1788087253.759510,50,9.560065,1.100416
worker_3,17,1788087253.769088,50,9.571010,1.098304
worker_3,18,1788087253.778676,50,9.564853,1.097376
worker_3,19,1788087253.788257,50,9.567501,1.097248
worker_3,20,1788087253.797840,50,9.776956,1.097824
worker_3,21,1788087253.807666,50,9.535593,1.097376
worker_3,22,1788087253.817251,50,9.553779,1.101632
worker_3,23,1788087253.826854,50,9.540064,1.097952
worker_3,24,1788087253.836450,50,9.534398,1.097280
worker_3,25,1788087253.846032,50,9.317618,1.097792
worker_3,26,1788087253.855378,50,9.563750,1.097248
worker_3,27,1788087253.864961,50,9.563879,1.100832
worker_3,28,1788087253.874542,50,9.561455,1.099296
worker_3,29,1788087253.884136,50,9.547075,1.098528
worker_3,30,1788087253.893701,50,9.774355,1.097920
worker_3,31,1788087253.903525,50,9.543908,1.096608
worker_3,32,1788087253.913120,50,9.532482,1.097152
worker_3,33,1788087253.922702,50,9.562797,1.098464
worker_3,34,1788087253.932314,50,9.314971,1.097376
worker_3,35,1788087253.941655,50,9.548816,1.098144
worker_3,36,1788087253.951223,50,9.575528,1.099360
worker_3,37,1788087253.960814,50,9.561399,1.096288
worker_3,38,1788087253.970393,50,9.576954,1.096640
worker_3,39,1788087253.979987,50,9.562722,1.097088
worker_3,40,1788087253.989570,50,9.563231,1.097056
worker_3,41,1788087253.999151,50,9.788753,1.098144
worker_3,42,1788087254.008991,50,9.529463,1.095712
worker_3,43,1788087254.018568,50,9.566185,1.096672
worker_3,44,1788087254.028182,50,9.545963,1.096768
worker_3,45,1788087254.037776,50,9.528194,1.098080
worker_3,46,1788087254.047351,50,9.317202,1.098848
worker_3,47,1788087254.056694,50,9.547278,1.097728
worker_3,48,1788087254.066261,50,9.580760,1.096288
worker_3,49,1788087254.075873,50,9.560334,1.098688
worker_3,50,1788087254.085451,50,9.569371,1.096480
