label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_8,0,1788087253.612525,50,8.075793,7.755136
worker_8,1,1788087253.620651,50,9.404443,1.096160
worker_8,2,1788087253.630087,50,9.569177,1.098528
worker_8,3,1788087253.639680,50,9.778280,1.101472
worker_8,4,1788087253.649510,50,9.315119,1.096416
worker_8,5,1788087253.658855,50,9.556427,1.099200
worker_8,6,1788087253.668432,50,9.559694,1.097280
worker_8,7,1788087253.678010,50,9.580907,1.099040
worker_8,8,1788087253.687611,50,9.570861,1.099360
worker_8,9,1788087253.697206,50,9.549916,1.097888
worker_8,10,1788087253.706790,50,9.548453,1.100224
worker_8,11,1788087253.716358,50,9.576528,1.097824
worker_8,12,1788087253.725953,50,9.575297,1.098304
worker_8,13,1788087253.735545,50,9.564610,1.100832
worker_8,14,1788087253.745128,50,9.569148,1.098560
worker_8,15,1788087253.754713,50,9.565436,1.097600
worker_8,16,1788087253.764297,50,9.561751,1.099552
worker_8,17,1788087253.773876,50,9.569325,1.097408
worker_8,18,1788087253.783461,50,9.572251,1.101888
worker_8,19,1788087253.793049,50,9.779984,1.099040
worker_8,20,1788087253.802881,50,9.534834,1.097888
worker_8,21,1788087253.812466,50,9.524139,1.097728
worker_8,22,1788087253.822041,50,9.552361,1.097024
worker_8,23,1788087253.831639,50,9.340572,1.098944
worker_8,24,1788087253.841011,50,9.548278,1.097408
worker_8,25,1788087253.850580,50,9.572233,1.097728
worker_8,26,1788087253.860169,50,9.560231,1.099072
worker_8,27,1788087253.869746,50,9.563871,1.096672
worker_8,28,1788087253.879325,50,9.566269,1.099872
worker_8,29,1788087253.888920,50,9.552880,1.098976
worker_8,30,1788087253.898489,50,9.804216,1.097952
worker_8,31,1788087253.908342,50,9.511622,1.097952
worker_8,32,1788087253.917902,50,9.536972,1.095744
worker_8,33,1788087253.927486,50,9.348018,1.100512
worker_8,34,1788087253.936860,50,9.553233,1.097056
worker_8,35,1788087253.946431,50,9.575390,1.096608
worker_8,36,1788087253.956023,50,9.564130,1.098688
worker_8,37,1788087253.965603,50,9.563232,1.099648
worker_8,38,1788087253.975182,50,9.577834,1.099648
worker_8,39,1788087253.984775,50,9.566889,1.099424
worker_8,40,1788087253.994359,50,9.790327,1.097504
worker_8,41,1788087254.004196,50,9.536565,1.099136
worker_8,42,1788087254.013779,50,9.535241,1.097920
worker_8,43,1788087254.023363,50,9.573316,1.100832
worker_8,44,1788087254.032982,50,9.525065,1.097792
worker_8,45,1788087254.042554,50,9.324814,1.096544
worker_8,46,1788087254.051904,50,9.546408,1.099552
worker_8,47,1788087254.061470,50,9.583853,1.098944
worker_8,48,1788087254.071070,50,9.566853,1.097120
worker_8,49,1788087254.080667,50,9.551852,1.099168
worker_8,50,1788087254.090235,50,9.575658,1.099232
worker_8,51,1788087254.099826,50,9.570232,1.103328
worker_8,52,1788087254.109413,50,9.793688,1.099040
worker_8,53,1788087254.119255,50,9.537019,1.097632
worker_8,54,1788087254.128837,50,9.541287,1.098496
worker_8,55,1788087254.138426,50,9.539814,1.097600
worker_8,56,1788087254.148011,50,9.333443,1.104512
worker_8,57,1788087254.157370,50,9.568723,1.098816
worker_8,58,1788087254.166957,50,9.558408,1.099584
worker_8,59,1788087254.176532,50,9.569203,1.099872
worker_8,60,1788087254.186116,50,9.566825,1.096320
worker_8,61,1788087254.195699,50,9.580501,1.097792
worker_8,62,1788087254.205295,50,9.798640,1.096320
worker_8,63,1788087254.215143,50,9.537638,1.099008
worker_8,64,1788087254.224728,50,9.524647,1.097408
worker_8,65,1788087254.234301,50,9.543434,1.095424
worker_8,66,1788087254.243891,50,9.331433,1.098880
worker_8,67,1788087254.253249,50,9.576732,1.098912
worker_8,68,1788087254.262855,50,9.548667,1.098400
worker_8,69,1788087254.272420,50,9.565842,1.098816
worker_8,70,1788087254.282002,50,9.578342,1.098528
worker_8,71,1788087254.291596,50,9.566556,1.097504
worker_8,72,1788087254.301177,50,9.573778,1.096832
worker_8,73,1788087254.310766,50,9.789678,1.097440
worker_8,74,1788087254.320607,50,9.535056,1.099456
worker_8,75,1788087254.330189,50,9.542843,1.097344
worker_8,76,1788087254.339782,50,9.552657,1.097664
worker_8,77,1788087254.349383,50,9.343878,1.098208
worker_8,78,1788087254.358752,50,9.554833,1.098656
worker_8,79,1788087254.368325,50,9.560139,1.097504
worker_8,80,1788087254.377901,50,9.559121,1.097312
worker_8,81,1788087254.387475,50,9.586297,1.097856
worker_8,82,1788087254.397077,50,9.566510,1.096352
worker_8,83,1788087254.406657,50,9.788299,1.099168
worker_8,84,1788087254.416497,50,9.531167,1.097760
worker_8,85,1788087254.426075,50,9.565288,1.097536
worker_8,86,1788087254.435688,50,9.304332,1.097824
worker_8,87,1788087254.445017,50,9.560325,1.097568
worker_8,88,1788087254.454610,50,9.550714,1.099328
worker_8,89,1788087254.464178,50,9.565427,1.096224
worker_8,90,1788087254.473759,50,9.574565,1.097824
worker_8,91,1788087254.483350,50,9.590418,1.098272
worker_8,92,1788087254.492959,50,9.558695,1.098208
worker_8,93,1788087254.502535,50,9.570694,1.098496
worker_8,94,1788087254.512120,50,9.781179,1.097504
worker_8,95,1788087254.521950,50,9.533713,1.097664
worker_8,96,1788087254.531529,50,9.555270,1.099552
worker_8,97,1788087254.541130,50,9.537482,1.097280
worker_8,98,1788087254.550712,50,9.325109,1.099072
worker_8,99,1788087254.560062,50,9.569240,1.112288
worker_8,100,1788087254.569649,50,9.575436,1.097824
worker_8,101,1788087254.579241,50,9.562834,1.098656
worker_8,102,1788087254.588816,50,9.577020,1.097696
worker_8,103,1788087254.598408,50,9.564417,1.098688
worker_8,104,1788087254.607988,50,9.788170,1.096896
worker_8,105,1788087254.617824,50,9.540630,1.096960
worker_8,106,1788087254.627411,50,9.533250,1.097280
worker_8,107,1788087254.637003,50,9.526658,1.097728
worker_8,108,1788087254.646579,50,9.331073,1.098464
worker_8,109,1788087254.655936,50,9.562807,1.110720
worker_8,110,1788087254.665517,50,9.553490,1.097440
worker_8,111,1788087254.675086,50,9.569472,1.103616
worker_8,112,1788087254.684672,50,9.569787,1.098720
worker_8,113,1788087254.694258,50,9.573973,1.098592
worker_8,114,1788087254.703848,50,9.559103,1.097248
worker_8,115,1788087254.713422,50,9.586890,1.098816
worker_8,116,1788087254.723025,50,9.578454,1.104256
worker_8,117,1788087254.732620,50,9.567815,1.097344
worker_8,118,1788087254.742203,50,9.577288,1.097920
worker_8,119,1788087254.751797,50,9.782799,1.098560
worker_8,120,1788087254.761630,50,9.561009,1.099616
worker_8,121,1788087254.771238,50,9.536592,1.097952
worker_8,122,1788087254.780820,50,9.541093,1.104032
worker_8,123,1788087254.790407,50,9.533881,1.097792
worker_8,124,1788087254.799986,50,9.533936,1.098272
worker_8,125,1788087254.809566,50,9.350240,1.098176
worker_8,126,1788087254.818941,50,9.575723,1.101440
worker_8,127,1788087254.828546,50,9.548455,1.096864
worker_8,128,1788087254.838114,50,9.582297,1.099392
worker_8,129,1788087254.847714,50,9.567362,1.100096
worker_8,130,1788087254.857297,50,9.567455,1.097408
worker_8,131,1788087254.866880,50,9.570751,1.098144
worker_8,132,1788087254.876467,50,9.785790,1.099168
worker_8,133,1788087254.886303,50,9.559510,1.097920
worker_8,134,1788087254.895909,50,9.525371,1.098496
worker_8,135,1788087254.905478,50,9.554158,1.097824
worker_8,136,1788087254.915076,50,9.531879,1.097184
worker_8,137,1788087254.924654,50,9.564361,1.097664
worker_8,138,1788087254.934265,50,9.533464,1.098112
worker_8,139,1788087254.943843,50,9.326323,1.099072
worker_8,140,1788087254.953194,50,9.558732,1.099360
worker_8,141,1788087254.962771,50,9.566787,1.097152
