label,batch,start_unix_s,operations,wall_ms,cuda_batch_ms
worker_6,0,1788087104.709710,50,5.354805,5.171712
worker_6,1,1788087104.715108,50,8.485637,1.098080
worker_6,2,1788087104.723623,50,9.553313,1.100384
worker_6,3,1788087104.733198,50,9.548666,1.096832
worker_6,4,1788087104.742764,50,9.561758,1.098176
worker_6,5,1788087104.752342,50,9.553442,1.098752
worker_6,6,1788087104.761912,50,9.553952,1.097728
worker_6,7,1788087104.771481,50,9.559619,1.099456
worker_6,8,1788087104.781059,50,9.563109,1.097184
worker_6,9,1788087104.790637,50,9.771796,1.098112
worker_6,10,1788087104.800470,50,9.537962,1.097216
worker_6,11,1788087104.810054,50,9.522008,1.096544
worker_6,12,1788087104.819621,50,9.553600,1.098336
worker_6,13,1788087104.829220,50,9.534675,1.098176
worker_6,14,1788087104.838800,50,9.326608,1.098304
worker_6,15,1788087104.848150,50,9.543073,1.097824
worker_6,16,1788087104.857711,50,9.560785,1.098560
worker_6,17,1788087104.867289,50,9.560535,1.097344
worker_6,18,1788087104.876866,50,9.577823,1.098336
worker_6,19,1788087104.886458,50,9.568406,1.098528
worker_6,20,1788087104.896044,50,9.805817,1.111264
worker_6,21,1788087104.905899,50,9.526434,1.096960
worker_6,22,1788087104.915470,50,9.532822,1.097440
worker_6,23,1788087104.925047,50,9.523860,1.097280
worker_6,24,1788087104.934616,50,9.326524,1.098560
worker_6,25,1788087104.943969,50,9.538517,1.096320
worker_6,26,1788087104.953525,50,9.560536,1.097568
worker_6,27,1788087104.963103,50,9.560647,1.101184
worker_6,28,1788087104.972679,50,9.564295,1.097760
worker_6,29,1788087104.982273,50,9.559953,1.098944
worker_6,30,1788087104.991848,50,9.779973,1.099200
worker_6,31,1788087105.001674,50,9.537332,1.099104
worker_6,32,1788087105.011257,50,9.551379,1.102208
worker_6,33,1788087105.020853,50,9.530110,1.098528
worker_6,34,1788087105.030427,50,9.539092,1.097504
worker_6,35,1788087105.040010,50,9.324025,1.099616
worker_6,36,1788087105.049357,50,9.541832,1.096608
worker_6,37,1788087105.058918,50,9.567703,1.097760
worker_6,38,1788087105.068501,50,9.563248,1.099200
worker_6,39,1788087105.078080,50,9.588824,1.097728
worker_6,40,1788087105.087686,50,9.779649,1.102368
worker_6,41,1788087105.097513,50,9.552360,1.097088
worker_6,42,1788087105.107111,50,9.547240,1.100160
worker_6,43,1788087105.116704,50,9.529869,1.097920
worker_6,44,1788087105.126279,50,9.545350,1.103008
worker_6,45,1788087105.135869,50,9.321247,1.097984
worker_6,46,1788087105.145214,50,9.549776,1.095680
worker_6,47,1788087105.154780,50,9.559119,1.099104
worker_6,48,1788087105.164355,50,9.571121,1.096352
worker_6,49,1788087105.173959,50,9.563202,1.098432
worker_6,50,1788087105.183539,50,9.561535,1.098272
worker_6,51,1788087105.193117,50,9.765112,1.096512
worker_6,52,1788087105.202931,50,9.542619,1.099616
worker_6,53,1788087105.212519,50,9.534045,1.097856
worker_6,54,1788087105.222099,50,9.537637,1.098624
worker_6,55,1788087105.231681,50,9.533415,1.101568
worker_6,56,1788087105.241260,50,9.325404,1.096576
worker_6,57,1788087105.250607,50,9.561609,1.098464
worker_6,58,1788087105.260187,50,9.558841,1.099264
worker_6,59,1788087105.269762,50,9.570591,1.099680
worker_6,60,1788087105.279347,50,9.588332,1.099264
worker_6,61,1788087105.288953,50,9.787010,1.097376
worker_6,62,1788087105.298788,50,9.533462,1.098592
worker_6,63,1788087105.308368,50,9.530924,1.098176
worker_6,64,1788087105.317946,50,9.527841,1.098400
worker_6,65,1788087105.327521,50,9.349172,1.096672
worker_6,66,1788087105.336894,50,9.552906,1.099424
